,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI
1977-04-15,9.11,1.37,8.1,0,11.200837178552101,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.15696147503898,0,101.04,101.04,101.04,101.04,10.19576186,9.91,1.01,0,0,0.0033220902244608,23.374680407761602,0.039662903,4.7,4.52,-0.0260767202837503,7.3,1791.0,2.7319999999999998,7.252000000000001,104.52,0.0052120890000000005,63.5,80.9,58.4
1977-04-18,9.11,1.37,8.1,0,11.1445305588796,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.1418871626136804,0,100.54,100.54,100.54,100.54,10.14530777,9.91,1.01,0,1,0.00267029872575524,23.260354421595302,0.03988778,4.76,4.51,-0.0343008064212711,7.3,2127.0,2.742,7.252000000000001,104.54,0.0052120890000000005,63.5,80.9,58.4
1977-04-19,9.11,1.37,8.1,0,11.091558658178,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.1277477218494503,0,100.07,100.07,100.07,100.07,10.09788093,9.91,1.01,0,0,0.00201850722704968,23.152943271121202,0.04010288,4.67,4.52,-0.0300222675336158,7.3,2127.0,2.782,7.3020000000000005,104.66,0.0052120890000000005,63.5,80.9,58.4
1977-04-20,9.1,1.37,8.05,0,11.1272592195576,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.13861028245983,1,100.4,100.4,100.4,100.4,10.13118063,9.91,1.05,0,0,0.00100925361352484,23.2306113903905,0.039998735,4.78,4.5,-0.0245933596275111,7.3,2127.0,2.822,7.322,104.83,0.0052120890000000005,63.5,80.9,58.4
1977-04-21,9.1,1.37,8.05,0,11.054350716395199,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.11883890363331,2,99.75,99.75,99.75,99.75,10.06559031,9.91,1.05,0,0,0.0,23.0815095655243,0.040287226,4.71,4.48,-0.0156453642437492,7.3,2127.0,2.852,7.332000000000001,104.72,0.0052120890000000005,63.5,80.9,58.4
1977-04-22,9.1,1.42,8.05,0,10.9083185502325,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.07843060412363,3,98.44,98.44,98.44,98.44,9.933400605,9.91,1.05,0,0,0.0,22.7796497607002,0.040851973,4.77,4.53,1.8558837255929898e-05,7.3,2127.0,2.832,7.362,104.76,0.0052120890000000005,63.5,80.9,58.4
1977-04-25,9.1,1.42,8.05,0,10.764526071964099,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.03864051413913,4,97.15,97.15,97.15,97.15,9.803229062,9.91,1.05,0,0,0.0,22.4823720647176,0.041423425,4.85,4.53,0.0181743503843158,7.3,2127.0,2.872,7.402,104.67,0.0052120890000000005,63.5,80.9,58.4
1977-04-26,9.1,1.42,8.05,0,10.759249911007199,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.0379404861719603,5,97.11,97.11,97.11,97.11,9.799192735,9.91,1.05,1,0,0.0,22.4743388216361,0.0414695,4.91,4.5,0.0236267412344686,7.3,2127.0,2.8819999999999997,7.382000000000001,104.75,-0.005784923000000001,63.5,80.9,58.4
1977-04-27,9.05,1.42,7.99,0,10.852574592935099,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.06508264365116,4,97.96,97.96,97.96,97.96,9.884964682,9.91,1.06,1,0,0.0,22.672277375462798,0.04113843,4.94,4.45,0.0202279465427659,7.3,2127.0,2.932,7.382000000000001,104.57,-0.005784923000000001,63.5,80.9,58.4
1977-04-28,9.05,1.42,7.99,0,10.8783113025811,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.0731433192640605,3,98.2,98.2,98.2,98.2,9.909182644,9.91,1.06,1,0,0.0,22.729035831975104,0.041066579,4.92,4.39,0.0192793271452909,7.3,2127.0,3.012,7.402,104.42,-0.005784923000000001,63.5,80.9,58.4
1977-04-29,9.05,1.42,7.99,0,10.904044665000301,432.10117183768403,0.0,0.0623038833361544,0.0,0,1,3.0812079225691003,2,98.44,98.44,98.44,98.44,9.933400605,9.91,1.06,1,0,0.0,22.7857874813667,0.040995079,5.12,4.69,0.0106255899139052,7.3,2127.0,2.762,7.452000000000001,104.39,-0.005784923000000001,63.5,80.9,58.4
1977-05-02,9.05,1.42,7.99,0,10.9574646292395,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.0970990695049,1,98.93,98.93,98.93,98.93,9.98284561,9.91,1.06,1,0,0.0,22.9004024544171,0.04082051,5.34,4.75,0.00254032030667598,7.3,2127.0,2.702,7.452000000000001,104.41,-0.005784923000000001,63.5,80.9,58.4
1977-05-03,9.05,1.42,7.99,0,11.011984442623598,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.1133061164885096,0,99.43,99.43,99.43,99.43,10.033299699999999,9.91,1.06,0,0,0.0,23.017331351798898,0.040643572999999995,5.18,4.75,0.000421362804026247,7.3,2127.0,2.6919999999999997,7.442,104.55,-0.005784923000000001,63.5,80.9,58.4
1977-05-04,9.03,1.42,8.01,0,11.0698187068405,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.1304553965172404,0,99.96,99.96,99.96,99.96,10.08678103,9.91,1.02,0,0,0.0,23.1412044373137,0.040456262,5.26,4.69,-0.0118497780417538,7.3,2127.0,2.762,7.452000000000001,104.22,-0.005784923000000001,63.5,80.9,58.4
1977-05-05,9.03,1.42,8.01,0,11.0855657776429,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.13570722046064,0,100.11,100.11,100.11,100.11,10.10191726,9.91,1.02,0,0,0.0,23.177100876615,0.040423787999999995,5.21,4.74,-0.0138476572274706,7.3,2127.0,2.7319999999999998,7.472,104.24,-0.005784923000000001,63.5,80.9,58.4
1977-05-06,9.03,1.42,8.01,0,11.0160526621998,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.1168477738197202,0,99.49,99.49,99.49,99.49,10.03935419,9.91,1.02,0,0,0.0,23.0347112336098,0.040704418,5.36,4.8,-0.00460606331288418,7.0,2127.0,2.702,7.502000000000001,104.31,-0.005784923000000001,63.5,80.9,58.4
1977-05-09,9.03,1.42,8.01,0,10.9808732055509,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.1076966926319396,0,99.18,99.18,99.18,99.18,10.00807265,9.91,1.02,0,0,0.0,22.964071530485803,0.040860452,5.3,4.81,0.0029394790544730602,7.0,2127.0,2.6919999999999997,7.502000000000001,104.54,-0.005784923000000001,63.5,80.9,58.4
1977-05-10,9.03,1.42,8.01,0,11.0121247051373,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.11734430094148,0,99.47,99.47,99.47,99.47,10.03733602,9.91,1.02,0,0,0.0,23.0323422137233,0.040770048999999996,5.21,4.94,0.0030215895580829604,7.0,2127.0,2.582,7.522,104.57,-0.005784923000000001,63.5,80.9,58.4
1977-05-11,9.03,1.42,8.04,0,10.934886621157,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.09628089611716,0,98.78,98.78,98.78,98.78,9.967709383999999,9.91,0.99,0,0,0.0,22.873675857214497,0.041083761,5.35,5.04,0.015269226406836,7.0,2127.0,2.4819999999999998,7.522,104.76,-0.005784923000000001,63.5,80.9,58.4
1977-05-12,9.03,1.42,8.04,0,10.9285033279531,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.09527461448125,0,98.73,98.73,98.73,98.73,9.962663976,9.91,0.99,0,0,0.0,22.8631879152327,0.041133507,5.33,5.0,0.011564328097422,7.0,2127.0,2.502,7.502000000000001,104.68,-0.005784923000000001,63.5,80.9,58.4
1977-05-13,9.03,1.42,8.04,0,10.960860481587,432.10117183768403,0.0,0.0623038833361544,0.0,0,0,3.10524221015334,0,99.03,99.03,99.03,99.03,9.992936428,9.91,0.99,0,0,0.0,22.933740154207396,0.041038148999999996,5.33,4.99,0.004210953602445971,7.0,2127.0,2.492,7.482,104.6,-0.005784923000000001,63.5,80.9,58.4
1977-05-16,9.03,1.42,8.04,0,11.0087076094414,435.29955208814795,0.0,0.0605197615426531,0.0,0,0,3.11960153509423,0,99.47,99.47,99.47,99.47,10.03733602,9.91,0.99,0,1,-0.0014272974348010401,23.036709063056303,0.040885742,5.38,4.99,-0.0133802362505252,7.0,2127.0,2.472,7.462000000000001,104.61,-0.005784923000000001,63.5,80.9,58.4
1977-05-17,9.03,1.42,8.04,0,11.0410548975129,435.29955208814795,0.0,0.0605197615426531,0.0,0,0,3.12957273364842,0,99.77,99.77,99.77,99.77,10.06760848,9.91,0.99,0,0,-0.00107047307610077,23.107249548792,0.040791837000000004,5.36,5.0,-0.0212974793398854,7.0,1875.0,2.452,7.452000000000001,104.49,-0.005784923000000001,63.5,80.9,58.4
1977-05-18,9.01,1.42,8.07,0,11.0249210170155,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.1467603378419304,0,100.3,100.3,100.3,100.3,10.12108981,9.91,0.94,0,0,0.00463754180323654,23.0762972342067,0.040605168999999997,5.29,4.98,-0.0358597806450261,7.0,1875.0,2.452,7.432,104.45,-0.005784923000000001,63.5,80.9,58.4
1977-05-19,9.01,1.42,8.07,0,10.9779705655134,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.13414620461577,1,99.88,99.88,99.88,99.88,10.07870838,9.91,0.94,0,0,0.0036565685317775398,22.9808123461001,0.040804917999999996,5.4,5.09,-0.0291910400884693,7.0,1875.0,2.4019999999999997,7.492000000000001,104.42,-0.005784923000000001,63.5,80.9,58.4
1977-05-20,9.01,1.53,8.07,0,10.929928408572,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.1212160172840298,2,99.45,99.45,99.45,99.45,10.03531786,9.91,0.94,0,0,0.00267559526031853,22.8830038648035,0.041010477999999996,5.51,5.17,-0.0325351341198109,7.0,1875.0,2.322,7.492000000000001,104.52,-0.005784923000000001,63.5,80.9,58.4
1977-05-23,9.01,1.53,8.07,0,10.786284282328,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0809787399613304,3,98.15,98.15,98.15,98.15,9.904137235,9.91,0.94,0,0,0.00133779763015926,22.5849798000881,0.041583178,5.51,5.13,-0.0209393324231842,7.0,1875.0,2.332,7.462000000000001,104.59,-0.005784923000000001,63.5,80.9,58.4
1977-05-24,9.01,1.53,8.07,0,10.7327694803379,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0664743309682203,4,97.67,97.67,97.67,97.67,9.855701312,9.91,0.94,0,0,0.0,22.475610582146803,0.041817198,5.41,5.1,-0.007646070112423841,7.0,1875.0,2.312,7.412000000000001,104.56,-0.005784923000000001,63.5,80.9,58.4
1977-05-25,9.0,1.53,8.06,0,10.633113201196,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.03878082181467,5,96.77,96.77,96.77,96.77,9.764883956,9.91,0.94,1,0,0.0,22.2695639469442,0.04223605,5.3,5.06,-0.000348425906828146,7.0,1875.0,2.332,7.392,104.46,-0.005784923000000001,63.5,80.9,58.4
1977-05-26,9.0,1.53,8.06,0,10.658726301627999,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.04688056893851,4,97.01,97.01,97.01,97.01,9.789101917,9.91,0.94,1,0,0.0,22.3258442619189,0.04216142,5.39,5.03,0.0069433012148739605,7.0,1875.0,2.392,7.422000000000001,104.4,0.014634196,63.5,80.9,58.4
1977-05-27,9.0,1.53,8.06,0,10.576669018245198,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0242020689150797,3,96.27,96.27,96.27,96.27,9.714429869,9.91,0.94,1,0,0.0,22.1565699524478,0.042515181,5.36,4.99,0.00987331675141832,7.0,1875.0,2.392,7.382000000000001,104.51,0.014634196,63.5,80.9,58.4
1977-05-31,9.0,1.53,8.06,0,10.5594395292339,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.02005345911271,2,96.12,96.12,96.12,96.12,9.699293642999999,9.91,0.94,1,0,0.0,22.123062445246703,0.042611252999999995,5.47,5.03,0.0165547744890849,7.0,1875.0,2.352,7.382000000000001,104.52,0.014634196,63.5,80.9,58.4
1977-06-01,9.0,1.53,8.06,0,10.647668171039,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.04606690618268,1,96.93,96.93,96.93,96.93,9.781029262999999,9.91,0.94,1,0,0.0,22.310503876577897,0.042284645999999995,5.24,5.04,0.0129557995849343,7.0,1875.0,2.342,7.382000000000001,104.51,0.014634196,63.5,80.9,58.4
1977-06-02,9.0,1.53,8.04,0,10.6260436435299,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0406597369437303,0,96.74,96.74,96.74,96.74,9.76185671,9.91,0.9600000000000011,0,0,0.0,22.2677680459633,0.042397229,5.37,5.04,0.0143022617333895,7.0,1875.0,2.352,7.392,104.45,0.014634196,63.5,80.9,58.4
1977-06-03,9.0,1.53,8.04,0,10.729632953081401,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0710869400291605,0,97.69,97.69,97.69,97.69,9.857719475,9.91,0.9600000000000011,0,0,0.0,22.487434030329197,0.042015397,5.32,5.02,0.007786194271920741,6.9,1875.0,2.342,7.362,104.48,0.014634196,63.5,80.9,58.4
1977-06-06,9.0,1.53,8.04,0,10.678353952149699,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0571935022867205,0,97.23,97.23,97.23,97.23,9.811301715,9.91,0.9600000000000011,0,0,0.0,22.382521630083605,0.042244784,5.32,5.04,0.0153498048877042,6.9,1875.0,2.682,7.722,104.46,0.014634196,63.5,80.9,58.4
1977-06-07,9.0,1.53,8.04,0,10.7325080385604,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0734826730942406,0,97.73,97.73,97.73,97.73,9.861755802000001,9.91,0.9600000000000011,0,0,0.0,22.498590334172803,0.042059107000000005,5.23,5.05,0.0214994455023671,6.9,1875.0,2.622,7.672000000000001,104.55,0.014634196,64.5,75.7,59.7
1977-06-08,8.98,1.53,8.0,0,10.7833607731129,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0888313916981,0,98.2,98.2,98.2,98.2,9.909182644,9.91,0.98,0,0,0.0,22.6077492060363,0.041888113,5.3,5.06,0.0141948241778575,6.9,1875.0,2.612,7.672000000000001,104.42,0.014634196,64.5,75.7,59.7
1977-06-09,8.98,1.53,8.0,0,10.776011642513001,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0875120510036997,0,98.14,98.14,98.14,98.14,9.903128152999999,9.91,0.98,0,0,0.0,22.594881628207997,0.041944048,5.33,5.08,0.0172101124731145,6.9,1875.0,2.592,7.672000000000001,104.38,0.014634196,64.5,75.7,59.7
1977-06-10,8.98,1.53,8.0,0,10.8102437140448,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.0981473748399297,0,98.46,98.46,98.46,98.46,9.787276342,10.06,0.98,0,0,0.0,22.669491438330397,0.041837552,5.34,5.06,0.0151534586026714,6.9,1875.0,2.602,7.662000000000001,104.41,0.014634196,64.5,75.7,59.7
1977-06-13,8.98,1.53,8.0,0,10.8400794197648,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.1075260050178097,0,98.74,98.74,98.74,98.74,9.815109344,10.06,0.98,0,0,0.0,22.7348843556912,0.041748652000000004,5.37,5.03,0.0168000018631942,6.9,1875.0,2.592,7.622000000000001,104.3,0.014634196,64.5,75.7,59.7
1977-06-14,8.98,1.53,8.0,0,10.9621217820813,435.29955208814795,0.0,0.0672087496934495,0.0,0,0,3.1433426687040495,0,99.86,99.86,99.86,99.86,9.926441352000001,10.06,0.98,0,0,0.0,22.9936872798459,0.041309818,5.3,5.01,0.0087001447194979,6.9,1875.0,2.582,7.5920000000000005,104.34,0.014634196,64.5,75.7,59.7
1977-06-15,8.95,1.53,7.98,0,10.9337654323198,440.736798513936,0.0,0.0618754037180871,0.0,0,0,3.13604163741289,0,99.61,99.61,99.61,99.61,9.901590457000001,10.06,0.969999999999999,0,0,-0.0042666767802899104,22.937030021370898,0.041442977,5.54,5.02,0.0084211977916181,6.9,1875.0,2.582,7.602,104.32,0.014634196,64.5,75.7,59.7
1977-06-16,8.95,1.53,7.98,0,10.922818039212698,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.14416605154848,0,99.85,99.85,99.85,99.85,9.925447316,10.06,0.969999999999999,0,0,-0.000537775511077143,22.9168596702498,0.041372773,5.38,5.02,0.007603211506952409,6.9,1929.0,2.222,7.242000000000001,104.32,0.014634196,64.5,75.7,59.7
1977-06-17,8.95,1.53,7.98,0,10.935066052669999,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1485132697393,0,99.97,99.97,99.97,99.97,9.937375746,10.06,0.969999999999999,0,0,-0.000136664334539738,22.945341075567,0.041352087999999995,5.37,4.99,0.012047726075459998,6.9,1929.0,2.252,7.242000000000001,104.38,0.014634196,64.5,75.7,59.7
1977-06-20,8.95,1.53,7.98,0,10.9834064491153,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1632544827089304,0,100.42,100.42,100.42,100.42,9.982107356,10.06,0.969999999999999,0,1,0.00026444684199766804,23.0495572491682,0.041195629,5.39,5.01,0.00547879038570426,6.9,1929.0,2.262,7.272,104.48,0.014634196,64.5,75.7,59.7
1977-06-21,8.95,1.53,7.98,0,11.0175222214271,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1739033168649398,1,100.74,100.74,100.74,100.74,10.013916499999999,10.06,0.969999999999999,0,0,0.000665558018535073,23.123928489650996,0.041093527000000005,5.36,5.03,-0.00605304956666762,6.9,1929.0,2.2319999999999998,7.2620000000000005,104.48,0.014634196,64.5,75.7,59.7
1977-06-22,8.89,1.53,7.94,0,10.9860189406654,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1656505231085403,2,100.46,100.46,100.46,100.46,9.986083499,10.06,0.95,0,0,0.0,23.060562756070002,0.041236898,5.77,5.02,-0.0035668365388199703,6.9,1929.0,2.2319999999999998,7.252000000000001,104.37,0.014634196,64.5,75.7,59.7
1977-06-23,8.89,1.53,7.94,0,11.002634703585999,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1712613294822902,3,100.62,100.62,100.62,100.62,10.00198807,10.06,0.95,0,0,0.0,23.098184865738897,0.041200115,5.4,5.02,-0.00146621049204904,6.9,1929.0,2.242,7.2620000000000005,104.38,0.014634196,64.5,75.7,59.7
1977-06-24,8.89,1.48,7.94,0,11.064077761673,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1897964475142095,4,101.19,101.19,101.19,101.19,10.05864811,10.06,0.95,0,0,0.0,23.229919304727503,0.040997056000000004,5.43,4.98,-0.0108991314155842,6.9,1929.0,2.222,7.202000000000001,104.4,0.014634196,64.5,75.7,59.7
1977-06-27,8.89,1.48,7.94,0,11.040233601536801,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.18374706473347,5,100.98,100.98,100.98,100.98,10.03777336,10.06,0.95,1,0,0.0,23.1825812267632,0.041111394,5.42,4.93,-0.008918831160807559,6.9,1929.0,2.272,7.202000000000001,104.37,0.021662732999999997,64.5,75.7,59.7
1977-06-28,8.89,1.48,7.94,0,10.9475209986899,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1578336464564596,4,100.14,100.14,100.14,100.14,9.954274353999999,10.06,0.95,1,0,0.0,22.9905882056704,0.041485571,5.29,4.96,-0.00567334151541779,6.9,1929.0,2.202,7.162000000000001,104.34,0.021662732999999997,64.5,75.7,59.7
1977-06-29,8.88,1.48,7.94,0,10.9433677824839,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.15745824096004,3,100.11,100.11,100.11,100.11,9.951292247,10.06,0.94,1,0,0.0,22.984538194121104,0.041527336,5.63,4.97,-0.0112127806054865,6.9,1929.0,2.222,7.192,103.82,0.021662732999999997,64.5,75.7,59.7
1977-06-30,8.88,1.48,7.94,0,10.9829378138972,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.16969872151187,2,100.48,100.48,100.48,100.48,9.988071571,10.06,0.94,1,0,0.0,23.0703151042497,0.041403643,5.64,4.98,-0.00695213140155041,6.9,1929.0,2.222,7.202000000000001,103.84,0.021662732999999997,64.5,75.7,59.7
1977-07-01,8.88,1.48,7.94,0,10.940530232961098,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1582834808937696,1,100.1,100.1,100.1,100.1,9.950298211,10.06,0.94,1,0,0.0,22.9838783021372,0.041589759,5.36,5.02,-0.00556968319577232,6.9,1929.0,2.322,7.3420000000000005,103.8,0.021662732999999997,64.5,75.7,59.7
1977-07-05,8.88,1.48,7.94,0,10.93856640704,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.158540148267,0,100.09,100.09,100.09,100.09,9.949304175,10.06,0.94,0,0,0.0,22.982380910464002,0.041622857,5.34,5.12,-0.00647061372446945,6.9,1929.0,2.2319999999999998,7.352,103.14,0.021662732999999997,64.5,75.7,59.7
1977-07-06,8.88,1.48,7.94,0,10.881964283717101,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1430183621591,0,99.58,99.58,99.58,99.58,9.89860835,10.06,0.94,0,0,0.0,22.8660580439459,0.041865119,5.06,5.12,4.72064830229495e-05,6.9,1929.0,2.252,7.372000000000001,103.22,0.021662732999999997,64.5,75.7,59.7
1977-07-07,8.87,1.48,7.91,0,10.817722957453801,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1252843566418904,0,99.0,99.0,99.0,99.0,9.840954274,10.06,0.959999999999999,0,0,0.0,22.7336402018832,0.04213965,5.35,5.11,0.0117952401464422,6.9,1929.0,2.182,7.292000000000001,103.03,0.021662732999999997,64.5,75.7,59.7
1977-07-08,8.87,1.48,7.91,0,10.903180440891099,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1507959876638103,0,99.79,99.79,99.79,99.79,9.919483101,10.06,0.959999999999999,0,0,0.0,22.915808060525602,0.041835076,5.35,5.13,0.0115033127064863,7.1,1929.0,2.182,7.312,102.99,0.021662732999999997,58.1,71.9,56.8
1977-07-11,8.87,1.48,7.91,0,10.8760948899103,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.14379076115607,0,99.55,99.55,99.55,99.55,9.895626242999999,10.06,0.959999999999999,0,0,0.0,22.8614378401796,0.041965033,5.33,5.14,0.0221922627830732,7.1,1929.0,2.1919999999999997,7.332000000000001,102.55,0.021662732999999997,58.1,71.9,56.8
1977-07-12,8.87,1.48,7.91,0,10.8643084740275,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1412054591252,0,99.45,99.45,99.45,99.45,9.885685885,10.06,0.959999999999999,0,0,0.0,22.8392030702326,0.042036359,5.33,5.16,0.0225964007167533,7.1,1929.0,2.162,7.322,102.78,0.021662732999999997,58.1,71.9,56.8
1977-07-13,8.88,1.48,7.93,0,10.8787410805184,440.736798513936,0.0,0.0652031938107624,0.0,0,0,3.1462002742884905,0,99.59,99.59,99.59,99.59,9.899602386,10.06,0.9500000000000011,0,0,0.0,22.872073114749398,0.042006352999999996,5.26,5.16,0.019802879104625002,7.1,1929.0,2.122,7.282,102.59,0.021662732999999997,58.1,71.9,56.8
1977-07-15,8.88,1.48,7.93,0,10.942324076197199,443.295502714308,0.0,0.0598981415810691,0.0,0,0,3.16541218597408,0,100.18,100.18,100.18,100.18,9.958250497,10.06,0.9500000000000011,0,0,-0.00424404178375468,23.0082837018,0.041787877,5.32,5.18,0.0146756871838867,7.1,1929.0,2.1319999999999997,7.312,102.68,0.021662732999999997,58.1,71.9,56.8
1977-07-18,8.88,1.48,7.93,0,11.025556947691697,443.295502714308,0.0,0.0598981415810691,0.0,0,0,3.1903150788995998,0,100.95,100.95,100.95,100.95,10.03479125,10.06,0.9500000000000011,0,1,-0.00318303133781601,23.1858315534305,0.041497834,5.41,5.18,-0.00108419390879869,7.1,1929.0,2.162,7.3420000000000005,102.29,0.021662732999999997,58.1,71.9,56.8
1977-07-19,8.88,1.48,7.93,0,11.0613474741725,443.295502714308,0.0,0.0648691543030893,0.0,0,0,3.21743465061141,0,101.79,101.79,101.79,101.79,10.11829026,10.06,0.9500000000000011,0,0,0.0018547892857387898,23.2636126619542,0.041183841,5.39,5.22,-0.0151398690830303,7.1,1833.0,2.112,7.332000000000001,102.23,0.021662732999999997,58.1,71.9,56.8
1977-07-20,8.88,1.48,7.94,0,11.0540031605194,443.295502714308,0.0,0.0648691543030893,0.0,0,0,3.21611135625569,1,101.73,101.73,101.73,101.73,10.11232604,10.06,0.94,0,0,0.00192159718727343,23.2506672799293,0.041236607,5.43,5.23,-0.030935459585664998,7.1,1833.0,2.092,7.322,102.15,0.021662732999999997,58.1,71.9,56.8
1977-07-21,8.88,1.48,7.94,0,11.037968431506501,443.295502714308,0.0,0.0648691543030893,0.0,0,0,3.21225869025972,2,101.59,101.59,101.59,101.59,10.09840954,10.06,0.94,0,0,0.00198840508880807,23.2194233113692,0.041321949,5.44,5.23,-0.0280348429427445,7.1,1833.0,2.092,7.322,102.19,0.021662732999999997,58.1,71.9,56.8
1977-07-22,8.88,1.61,7.94,0,11.045838434407198,443.295502714308,0.0,0.0648691543030893,0.0,0,0,3.2153629553199905,3,101.67,101.67,101.67,101.67,10.10636183,10.06,0.94,0,0,0.000994202544404035,23.2384490936053,0.041318317,5.43,5.17,-0.0282115880118185,7.1,1833.0,2.142,7.312,102.02,0.021662732999999997,58.1,71.9,56.8
1977-07-25,8.88,1.61,7.94,0,10.9559355689205,443.295502714308,0.0,0.0648691543030893,0.0,0,0,3.1900048386687603,4,100.85,100.85,100.85,100.85,10.02485089,10.06,0.94,0,0,0.0,23.051745889510798,0.04168339,5.44,5.16,-0.0173838317268332,7.1,1833.0,2.122,7.282,101.79,0.021662732999999997,58.1,71.9,56.8
1977-07-26,8.88,1.61,7.94,0,10.892117410369,443.295502714308,0.0,0.0648691543030893,0.0,0,0,3.1722336368888,5,100.27,100.27,100.27,100.27,9.967196819,10.06,0.94,1,0,0.0,22.9198777227735,0.041953788,5.41,5.16,-0.0178897603360782,7.1,1833.0,2.122,7.282,101.78,0.047047593,58.1,71.9,56.8
1977-07-27,8.87,1.61,7.94,0,10.7142585716523,443.295502714308,0.0,0.0648691543030893,0.0,0,0,3.12124045028024,4,98.64,98.64,98.64,98.64,9.805168986,10.06,0.9299999999999989,1,0,0.0,22.547970707460102,0.042676834000000004,5.56,5.25,-0.00282206836135901,7.1,1833.0,2.112,7.362,101.96,0.047047593,58.1,71.9,56.8
