,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY
1985-11-19,12.12,2.19,10.46,0,11.861390600801599,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.575831517283868,1,198.67,198.01,199.52,198.71,12.75979448,15.57,1.66,0,0,0.000738689667070424,24.4370608491688,0.039657772,7.29,7.21,0.00942187160125643,7.1,1760.0,2.24,9.673,128.12,0.021970668999999998,53.4,46.4,50.9,48900.0,4.892712515,32100.0,895.0
1985-11-20,12.02,2.19,10.46,0,11.8811651082375,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.59278939263816,2,198.99,198.52,199.2,198.67,12.78034682,15.57,1.56,0,0,0.0,24.4673543009355,0.039601376,8.12,7.25,0.017084172246487,7.1,1760.0,2.184,9.605,128.54,0.021970668999999998,53.4,46.4,50.9,34500.0,4.153876662,48840.0,904.0
1985-11-21,12.02,2.19,10.44,0,12.026333795080301,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.71098550797121,3,201.41,198.99,201.42,198.99,12.93577392,15.57,1.58,0,0,0.0,24.7556260499966,0.039132253,8.04,7.23,0.0031672914494907697,7.1,1760.0,2.121,9.582,127.1,0.021970668999999998,53.4,46.4,50.9,30720.0,7.04914739,40500.0,903.0
1985-11-22,12.02,2.52,10.47,0,12.0335787825805,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.71782362660901,4,201.52,201.05,202.01,201.41,12.94283879,15.57,1.55,0,0,0.0,24.759861053885604,0.039117587999999995,7.41,7.23,-0.0058755265252178,7.1,1760.0,2.211,9.65,126.54,0.021970668999999998,53.4,46.4,50.9,31680.0,3.630997665,45900.0,902.0
1985-11-25,12.02,2.52,10.45,0,11.9643857415854,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.66293785761649,5,200.35,200.08,201.52,201.52,12.86769428,15.57,1.57,1,0,0.0,24.6069451439228,0.03935276,7.94,7.19,0.00194090628562203,7.1,1760.0,2.266,9.669,126.48,0.021970668999999998,53.4,46.4,50.9,41400.0,3.9844365010000002,30720.0,902.0
1985-11-26,12.02,2.52,10.45,0,11.9841683452296,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.67990650090606,4,200.67,200.11,201.16,200.35,12.88824663,15.57,1.57,1,0,0.0,24.6370648713262,0.039296729,7.9,7.2,0.0169822141494968,7.1,1760.0,2.246,9.679,125.92,-0.003528815,53.4,46.4,50.9,37020.0,3.594023382,49800.0,901.0
1985-11-27,11.91,2.52,10.42,0,12.0965250312429,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.77164661986803,3,202.54,200.67,202.65,200.67,13.00834939,15.57,1.49,1,0,0.0,24.857303049275302,0.038940574,7.88,7.18,0.00599241106674032,7.1,1760.0,2.221,9.61,125.9,-0.003528815,53.4,46.4,50.9,30720.0,5.000282757,53220.0,900.0
1985-11-29,11.91,2.52,10.41,0,12.075104230211501,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.75534079588408,2,202.17,201.92,203.4,202.54,12.98458574,15.57,1.5,1,0,0.0,24.802590436338,0.039019496,8.54,7.16,0.0034487003773322,7.1,1760.0,2.184,9.56,124.99,-0.003528815,53.4,46.4,50.9,38460.0,6.01638298,32220.0,915.0
1985-12-02,11.91,2.52,10.44,0,11.9736411802085,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.674373136679199,1,200.46,200.2,202.19,202.17,12.87475915,15.57,1.47,1,0,0.0,24.583673639780102,0.039360067,8.56,7.26,0.0181323950361337,7.1,1760.0,2.224,9.679,125.32,-0.003528815,53.4,46.4,50.9,50160.0,5.7812790629999995,30780.0,916.0
1985-12-03,11.91,2.52,10.44,0,11.998205323846,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.69522299019468,0,200.86,200.1,200.98,200.46,12.90044958,15.57,1.47,0,0,0.0,24.6235699870161,0.039289389,8.68,7.23,0.0168232689690325,7.1,1760.0,2.186,9.619,125.87,-0.003528815,53.4,46.4,50.9,31740.0,3.791411749,40200.0,920.0
1985-12-04,11.85,2.52,10.44,0,12.2001920908722,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.8594337791749,0,204.23,200.86,204.23,200.86,13.11689146,15.57,1.41,0,0,0.0,25.0272325508939,0.038648653,8.69,7.22,0.00953335567793705,7.1,1760.0,2.1630000000000003,9.584,125.34,-0.003528815,53.4,46.4,50.9,30720.0,6.637649777000001,53820.0,920.0
1985-12-05,11.85,2.52,10.42,0,12.1799649380002,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.84408311756873,0,203.88,203.79,205.86,204.23,13.09441233,15.57,1.43,0,0,0.0,24.9749183245664,0.038722592,8.29,7.26,0.0132827079128418,7.1,1760.0,2.116,9.609,125.43,-0.003528815,53.4,46.4,50.9,54000.0,9.448182722,43980.0,922.0
1985-12-06,11.85,2.52,10.43,0,12.127473116586799,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.80265683750249,0,202.99,202.45,203.88,203.88,13.03725112,15.57,1.42,0,0,0.0,24.8565669630795,0.038899993,7.99,7.25,0.0330631276572928,7.0,1760.0,2.161,9.589,125.69,-0.003528815,53.4,46.4,50.9,32160.0,8.569860466,30780.0,920.0
1985-12-09,11.85,2.52,10.34,0,12.203432069230098,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.86505038468157,0,204.25,202.98,204.65,202.99,13.11817598,15.57,1.51,0,0,0.0,25.0014192716326,0.038667599999999996,8.02,7.2,0.0367270902720703,7.0,1760.0,2.008,9.421,126.19,-0.003528815,53.4,46.4,50.9,30840.0,8.063512442,52320.0,918.0
1985-12-10,11.85,2.52,10.27,0,12.2124779937165,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.873358947350962,0,204.39,203.69,205.16,204.25,13.12716763,15.57,1.58,0,0,0.0,25.009116173011304,0.038648685,7.93,7.17,0.0295531323516096,7.0,1760.0,1.9809999999999999,9.382,126.66,-0.003528815,53.4,46.4,50.9,35520.0,6.500355503,51120.0,918.0
1985-12-11,11.87,2.52,10.26,0,12.327886839426599,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.9676543246378,0,206.31,204.17,206.68,204.39,13.250481699999998,15.57,1.61,0,0,0.0,25.2344336528785,0.038296507,7.99,7.05,0.0162042167006565,7.0,1760.0,1.905,9.179,126.65,-0.003528815,53.4,46.4,50.9,32100.0,8.412302937,46740.0,916.0
1985-12-12,11.87,2.52,10.25,0,12.3536717209654,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,9.98949338710314,0,206.73,205.83,207.65,206.31,13.27745665,15.57,1.62,0,0,0.0,25.2761625660297,0.038226189,7.9,7.08,0.0151655304068609,7.0,1760.0,1.9580000000000002,9.187999999999999,125.98,-0.003528815,53.4,46.4,50.9,46740.0,7.574363869,33780.0,910.0
1985-12-13,11.87,2.52,10.17,0,12.5461916796049,529.965190206034,0.020180636000000002,0.0318378950976088,0.0,0,1,10.146152672825801,0,209.94,206.73,210.31,206.73,13.48362235,15.57,1.7,0,0,0.0,25.6586947078478,0.037649079,7.84,6.98,0.00412426488620076,7.0,1760.0,2.011,9.198,126.13,-0.003528815,53.4,46.4,50.9,30720.0,8.169474072,51600.0,907.0
1985-12-16,11.87,2.52,10.12,0,12.6711989944447,530.813813408926,0.020180636000000002,0.0299367538405848,0.0,0,1,10.2482242980793,0,212.02,209.91,213.08,209.94,13.61721259,15.57,1.75,0,1,-0.00152091300561921,25.902774238285698,0.037287026,8.0,7.03,-0.0170288677108391,7.0,1760.0,1.871,9.126,125.78,-0.003528815,53.4,46.4,50.9,36540.0,9.968344306,47940.0,902.0
1985-12-17,11.87,2.52,10.05,0,12.590021805831402,530.813813408926,0.020180636000000002,0.0299367538405848,0.0,0,1,10.183551713179599,0,210.65,210.58,212.45,212.02,13.52922286,15.57,1.82,0,0,-0.00114068475421441,25.725410112925896,0.037536876000000004,7.93,7.0,-0.0174212726578919,7.0,1547.0,1.804,9.016,125.65,-0.003528815,53.4,46.4,50.9,53700.0,7.823579911,42900.0,900.0
1985-12-18,11.7,2.52,10.06,0,12.4830309058091,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.1444913566831,0,209.81,209.24,211.23,210.65,13.47527296,15.57,1.64,0,0,0.0029177108960937,25.4955788694436,0.037694536,8.98,7.13,-0.013369114126424999,7.0,1547.0,1.734,9.092,126.48,-0.003528815,53.4,46.4,50.9,51600.0,5.855657909,38040.0,897.0
1985-12-19,11.7,2.52,10.04,0,12.4962613637044,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.1561933904861,1,210.02,209.25,210.13,209.81,13.48876044,15.57,1.66,0,0,0.0023783972977726698,25.5113774149075,0.037664214,8.17,7.1,-0.00255706043896825,7.0,1547.0,1.781,9.106,126.19,-0.003528815,53.4,46.4,50.9,34680.0,5.310060624,43680.0,895.0
1985-12-20,11.7,2.79,9.98,0,12.551883921033498,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.202231580690801,2,210.94,210.02,211.77,210.02,13.75994781,15.33,1.72,0,0,0.00183908369945165,25.6133337857123,0.037506528,7.99,7.05,-0.0018261059068856301,7.0,1547.0,1.746,9.059,125.85,-0.003528815,53.4,46.4,50.9,30720.0,7.546833022,47760.0,894.0
1985-12-23,11.7,2.79,10.0,0,12.4117299602864,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.0891540510029,3,208.57,208.44,210.94,210.57,13.60534899,15.33,1.7,0,0,0.000919541849725827,25.3159994258646,0.037939377,8.03,7.07,0.0123211124130862,7.0,1547.0,1.8219999999999998,9.077,125.89,-0.003528815,53.4,46.4,50.9,52560.0,5.527518467,30720.0,894.0
1985-12-24,11.7,2.79,9.97,0,12.3274977254098,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.021529760509301,4,207.14,206.44,208.57,208.57,13.51206784,15.33,1.73,0,0,0.0,25.1330171378503,0.038207999,7.97,7.05,0.0111744016508285,7.0,1547.0,1.784,9.048,125.73,-0.003528815,53.4,46.4,50.9,40560.0,3.785458311,30780.0,894.0
1985-12-26,11.43,2.79,9.95,0,12.3289575339688,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.0235628831714,5,207.15,207.05,207.76,207.14,13.51272016,15.33,1.48,1,0,0.0,25.1248302573775,0.038212859,8.0,7.01,0.0172553095853664,7.0,1547.0,1.8019999999999998,9.001,125.81,-0.017524641,53.4,46.4,50.9,30900.0,3.102798558,33720.0,894.0
1985-12-27,11.43,2.79,9.94,0,12.4762438552812,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.144146801011301,4,209.61,207.65,209.62,207.65,13.67318982,15.33,1.49,1,0,0.0,25.413576057976197,0.037771016,7.62,6.96,0.00435592834765287,7.0,1547.0,1.797,8.963,124.3,-0.017524641,53.4,46.4,50.9,30720.0,3.489682997,43620.0,894.0
1985-12-30,11.43,2.79,9.94,0,12.540809819708299,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.1974796268642,3,210.68,209.17,210.7,209.61,13.74298761,15.33,1.49,1,0,0.0,25.5335913046523,0.037585777,9.08,6.94,0.0141012766653662,7.0,1547.0,1.722,8.977,124.04,-0.017524641,53.4,46.4,50.9,37620.0,5.103891067,53820.0,896.0
1985-12-31,11.43,2.79,9.91,0,12.5774052296718,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.2280712795909,2,211.28,210.68,211.61,210.68,13.78212655,15.33,1.52,1,0,0.0,25.596549098536602,0.037485613,13.46,7.05,-0.0163899721219115,7.0,1547.0,1.743,8.986,123.46,-0.017524641,53.4,46.4,50.9,30780.0,2.615453399,46920.0,898.0
1986-01-02,11.36,2.79,9.92,0,12.4776728322035,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.1478085949939,1,209.59,208.93,211.28,211.28,13.67188519,15.33,1.44,1,0,0.0,25.3822195591896,0.0377945,8.76,7.1,-0.0173432050935783,7.0,1547.0,1.72,9.024,122.76,-0.017524641,53.4,46.4,50.9,52680.0,9.862240516,30720.0,898.0
1986-01-03,11.38,2.79,9.92,0,12.5553486818873,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.211806056468301,0,210.88,209.51,210.88,209.59,13.75603392,15.33,1.46,0,0,0.0,25.528746471524,0.03756876,8.34,7.07,-0.0241976580097433,7.0,1547.0,1.7619999999999998,9.033,124.5,-0.017524641,53.4,46.4,50.9,30840.0,5.980931525,33600.0,898.0
1986-01-06,11.35,2.79,9.94,0,12.542530781302302,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.202207587511,0,210.65,209.93,210.98,210.88,13.74103066,15.33,1.41,0,0,0.0,25.4912399325913,0.037615243,8.0,7.06,-0.0194135556458275,7.0,1547.0,1.787,9.052,123.72,-0.017524641,53.4,46.4,50.9,36120.0,3.758113971,31200.0,904.0
1986-01-07,11.36,2.79,9.85,0,12.730976530072,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.356307931873902,0,213.8,210.65,213.8,210.65,13.94651011,15.33,1.51,0,0,0.0,25.862474288418102,0.037066425,7.82,7.03,-0.0346328702684518,7.0,1547.0,1.676,8.919,123.5,-0.017524641,53.4,46.4,50.9,30780.0,5.310210806000001,53820.0,902.0
1986-01-08,11.29,2.79,9.89,0,12.384685740095,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.0754468799423,0,207.97,207.49,214.57,213.8,13.56621005,15.33,1.4,0,0,0.0,25.147859716269103,0.038111037,7.79,7.17,0.000825491921826162,6.9,1547.0,1.6909999999999998,9.08,124.36,-0.017524641,54.8,48.7,50.7,53940.0,16.04319546,41400.0,906.0
1986-01-09,11.34,2.79,9.98,0,12.274777333473,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,9.98687605784791,0,206.11,204.51,207.97,207.97,13.44487932,15.33,1.36,0,0,0.0,24.913748999878603,0.038460547000000005,7.93,7.18,0.0141667503165472,6.9,1547.0,1.865,9.263,123.21,-0.017524641,54.8,48.7,50.7,47460.0,15.00975449,30780.0,914.0
1986-01-10,11.43,2.79,10.09,0,12.266698211273999,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,9.98116347024972,0,205.96,205.22,207.33,206.11,13.43509459,15.33,1.34,0,0,0.0,24.8864437966669,0.038495686,7.87,7.21,0.0113464558196974,6.9,1547.0,1.949,9.408999999999999,124.16,-0.017524641,54.8,48.7,50.7,53640.0,7.8551057470000005,36120.0,920.0
1986-01-13,11.45,2.79,10.24,0,12.312819417597199,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.019550105266,0,206.72,205.52,206.83,205.96,13.48467058,15.33,1.21,0,0,0.0,24.969041629278497,0.03836126,8.08,7.24,0.00333135953286395,6.9,1547.0,1.994,9.449,124.47,-0.017524641,54.8,48.7,50.7,50820.0,6.754083887,53880.0,918.0
1986-01-14,11.52,2.79,10.18,0,12.308910134344801,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.017228591338199,0,206.64,206.06,207.37,206.72,13.47945205,15.33,1.34,0,0,0.0,24.9501627483633,0.038383217000000004,7.94,7.24,-0.00470413558843432,6.9,1547.0,1.9140000000000001,9.399,124.67,-0.017524641,54.8,48.7,50.7,50700.0,4.647525356,31380.0,917.0
1986-01-15,11.46,2.79,10.17,0,12.4062704370784,530.813813408926,0.020180636000000002,0.0345344630892139,0.0,0,1,10.0973171180184,0,208.26,206.64,208.27,206.64,13.5851272,15.33,1.29,0,0,0.0,25.136408246297805,0.038091694,8.04,7.19,-0.0237536786738545,6.9,1547.0,1.8330000000000002,9.243,124.3,-0.017524641,54.8,48.7,50.7,30840.0,4.527866924,54000.0,912.0
1986-01-16,11.51,2.79,10.16,0,12.461345180128902,534.63261782194,0.020180636000000002,0.0326369293130222,0.0,0,1,10.142994222191499,0,209.17,207.61,209.18,208.26,13.64448793,15.33,1.35,0,0,-0.00151802702095338,25.2368112213177,0.037932995,7.92,7.08,-0.024385289774974,6.9,1547.0,1.8840000000000001,9.146,124.53,-0.017524641,54.8,48.7,50.7,34800.0,6.413990817,54000.0,909.0
1986-01-17,11.47,2.79,10.15,0,12.3614584660692,534.63261782194,0.020180636000000002,0.0372135963404343,0.0,0,1,10.108665229085501,0,208.43,207.59,209.4,209.17,13.59621657,15.33,1.32,0,0,0.00252281335621465,25.023525616160697,0.038074143,7.8,7.11,-0.0102282814470586,6.9,1840.0,1.93,9.253,124.41,-0.017524641,54.8,48.7,50.7,52740.0,9.687668931000001,31200.0,906.0
1986-01-20,11.44,2.79,10.15,0,12.3089760168417,534.63261782194,0.020180636000000002,0.0372135963404343,0.0,0,1,10.0665711048725,0,207.53,206.62,208.43,208.43,13.53750815,15.33,1.29,0,0,0.00198698670597057,24.906393819917003,0.038245762,7.8,7.11,-0.00126779172736291,6.9,1840.0,,,124.6,-0.017524641,54.8,48.7,50.7,32940.0,5.886307105,30720.0,908.0
1986-01-21,11.46,2.79,10.11,0,12.206659706099998,534.63261782194,0.020180636000000002,0.0372135963404343,0.0,0,1,9.98372493472058,0,205.79,205.05,207.78,207.53,13.42400522,15.33,1.35,0,0,0.0014511600557265,24.688659989677898,0.038575694,7.96,7.02,0.0187424028622058,6.9,1840.0,1.99,9.232999999999999,124.5,-0.017524641,54.8,48.7,50.7,50220.0,8.483416417,32160.0,904.0
1986-01-22,11.46,2.79,10.12,0,12.071108409123198,534.63261782194,0.020180636000000002,0.0372135963404343,0.0,0,1,9.873697963874768,1,203.49,203.41,206.03,205.79,13.273972599999999,15.33,1.34,0,0,0.0009153334054824231,24.4040367062278,0.039018337,8.01,7.0,0.0322611049647302,6.9,1840.0,2.023,9.222999999999999,124.75,-0.017524641,54.8,48.7,50.7,53940.0,5.487148471,33000.0,894.0
1986-01-23,11.51,2.79,10.13,0,12.117070336105199,534.63261782194,0.020180636000000002,0.0372135963404343,0.0,0,1,9.91213028443988,2,204.25,202.6,204.43,203.49,13.3235486,15.33,1.38,0,0,0.0,24.4864311933108,0.038879758,7.89,6.97,0.0239575540833187,6.9,1840.0,2.037,9.204,124.45,-0.017524641,54.8,48.7,50.7,33600.0,6.249859773,52740.0,892.0
1986-01-24,11.52,2.42,10.12,0,12.2472854020635,534.63261782194,0.020180636000000002,0.0372135963404343,0.0,0,1,10.019480407207,3,206.43,204.25,206.43,204.25,13.46575342,15.33,1.4,0,0,0.0,24.7388417090548,0.038475705,7.79,6.97,0.024976741880707996,6.9,1840.0,2.041,9.175,122.78,-0.017524641,54.8,48.7,50.7,30720.0,5.58802467,52680.0,887.0
1986-01-27,11.49,2.42,10.07,0,12.305131999769499,534.63261782194,0.020180636000000002,0.0372135963404343,0.0,0,1,10.0676321289555,4,207.39,206.43,207.69,206.43,13.52837573,15.33,1.42,0,0,0.0,24.8448741886609,0.038304107999999996,7.95,6.95,0.0305781832457402,6.9,1840.0,1.9380000000000002,9.088,122.45,-0.035903985,54.8,48.7,50.7,30720.0,4.024810986,44640.0,883.0
1986-01-28,11.48,2.42,9.99,0,12.4496191346223,534.63261782194,0.020180636000000002,0.0372135963404343,0.0,0,1,10.1866661893022,5,209.81,207.4,209.82,207.42,13.68623614,15.33,1.49,1,0,0.0,25.125557685948895,0.03786873,7.85,6.92,0.0134995947126639,6.9,1840.0,1.8940000000000001,9.011000000000001,122.13,-0.035903985,54.8,48.7,50.7,30720.0,6.81220225,54000.0,869.0
1986-01-29,11.46,2.42,9.98,0,12.479003206576099,534.63261782194,0.020180636000000002,0.0372135963404343,0.0,0,1,10.2115278251075,4,210.29,209.81,212.36,209.81,13.71754729,15.33,1.48,1,0,0.0,25.173778724916502,0.037788708,7.78,7.03,0.0120181431555878,6.9,1840.0,1.8230000000000002,9.097000000000001,121.85,-0.035903985,54.8,48.7,50.7,30780.0,8.268156527999999,45000.0,846.0
1986-01-30,11.43,2.42,9.99,0,12.422932328789999,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.1664679010648,3,209.33,209.15,211.54,210.29,13.65492498,15.33,1.44,1,0,0.0,25.0487781430575,0.037968454,8.02,7.04,0.0189867820448516,6.9,1840.0,1.8319999999999999,9.073,121.15,-0.035903985,54.8,48.7,50.7,53700.0,8.202069955,32280.0,836.0
1986-01-31,11.42,2.42,9.97,0,12.5692376591404,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.2870135476546,2,211.78,209.19,212.42,209.33,13.81474234,15.33,1.45,1,0,0.0,25.3316344925525,0.037535583,8.09,6.97,0.0124472595648394,6.9,1840.0,1.8730000000000002,9.049,121.52,-0.035903985,54.8,48.7,50.7,30900.0,11.57701784,45180.0,831.0
1986-02-03,11.37,2.42,9.92,0,12.6995376018856,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.394462436682801,1,213.96,211.6,214.18,211.78,13.95694716,15.33,1.45,1,0,0.0,25.5818659353364,0.037159446,8.02,7.0,0.0100101983955282,6.9,1840.0,1.7690000000000001,8.972000000000001,122.04,-0.035903985,54.8,48.7,50.7,37440.0,8.595882536,53040.0,828.0
1986-02-04,11.32,2.42,9.88,0,12.631002932184401,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.339179971175598,0,212.79,210.82,214.57,213.96,13.88062622,15.33,1.44,0,0,0.0,25.4315853430971,0.037370102999999995,7.79,6.98,0.0140142907924144,6.9,1840.0,1.7619999999999998,8.953,122.87,-0.035903985,54.8,48.7,50.7,47880.0,14.39774944,32340.0,821.0
1986-02-05,11.25,2.42,9.87,0,12.642004454912,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.348997964646198,0,212.96,211.21,213.03,212.84,13.89171559,15.33,1.38,0,0,0.0,25.4415080323272,0.037346607000000004,7.69,7.01,0.0134442135769341,6.9,1840.0,1.732,8.963,121.63,-0.035903985,54.8,48.7,50.7,47880.0,6.1827023070000005,32640.0,812.0
1986-02-06,11.25,2.42,9.89,0,12.673191801859,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.3753400691728,0,213.47,212.6,214.15,212.96,13.92498369,15.33,1.36,0,0,0.0,25.4920022266632,0.037263702999999995,7.73,7.1,0.0176465965235121,6.9,1840.0,1.7169999999999999,9.031,121.81,-0.035903985,54.8,48.7,50.7,40260.0,7.900899615,34920.0,799.0
1986-02-07,11.28,2.42,9.94,0,12.738818564858999,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.4298779357885,0,214.56,211.13,215.27,213.47,13.99608611,15.33,1.34,0,0,0.0,25.611635502920798,0.03708013,7.8,7.21,0.0233471951157532,6.7,1840.0,1.6569999999999998,9.072000000000001,121.97,-0.035903985,56.7,48.4,51.2,40140.0,12.28523752,51900.0,796.0
1986-02-10,11.33,2.42,9.9,0,12.8394859254122,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.5131042162518,0,216.24,214.47,216.24,214.56,14.10567515,15.33,1.43,0,0,0.0,25.8014831439945,0.036797737999999997,7.92,7.2,0.0277082066538975,6.7,1840.0,1.5619999999999998,8.943999999999999,120.81,-0.035903985,56.7,48.4,51.2,31440.0,6.309678642000001,53580.0,796.0
1986-02-11,11.3,2.42,9.87,0,12.8214063022324,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.4991073102644,0,215.92,215.54,216.67,216.24,14.08480104,15.33,1.43,0,1,0.0,25.7526577295525,0.036857971,7.84,7.11,0.0170181810828222,6.7,1840.0,1.5959999999999999,8.934,120.6,-0.035903985,56.7,48.4,51.2,46740.0,4.823036054,43140.0,789.0
1986-02-12,11.28,2.42,9.87,0,12.8252956545328,534.63261782194,0.022009389,0.0372135963404343,0.0,0,1,10.5030995752507,0,215.97,215.13,216.28,215.92,14.08806262,15.33,1.41,0,0,0.0,25.747986892679602,0.036855134,8.03,7.11,0.0279152219997389,6.7,1840.0,1.5819999999999999,8.887,120.09,-0.035903985,56.7,48.4,51.2,43620.0,4.952405656,36300.0,786.0
1986-02-13,11.27,2.42,9.82,0,12.911141476337098,534.63261782194,0.022009389,0.0353196563803637,0.0,0,1,10.5742048798643,0,217.4,215.38,217.41,215.97,14.18134377,15.33,1.45,0,0,-0.00151515196805647,25.907703670766,0.036618369,7.89,7.1,0.0320513439561782,6.7,1840.0,1.632,8.81,119.14,-0.035903985,56.7,48.4,51.2,34260.0,5.632666447999999,54000.0,784.0
1986-02-14,11.23,2.42,9.73,0,13.052234477590599,537.602799032062,0.022009389,0.0353196563803637,0.0,0,1,10.6905572780709,0,219.76,217.22,219.76,217.4,14.33529028,15.33,1.5,0,0,-0.00113636397604235,26.177946538689397,0.036230722,7.75,7.02,0.0199952462810409,6.7,1840.0,1.4580000000000002,8.687000000000001,118.82,-0.035903985,56.7,48.4,51.2,33240.0,8.125171407,49140.0,780.0
