,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1,Hulbert.sentiment
2000-11-29,8.18999958,4.1,7.37,0,34.9387218589952,887.8431013374781,0.010914848999999999,0.0333266738213895,0.9750770809999999,0,1,94.14813667025999,3,1341.91,1329.28,1352.38,1336.09,25.66284184,52.29,0.81999958,1,0,0.0,50.41787668019651,0.012142834,6.5,6.05,0.0142674595806991,3.9,1532.0,-0.69,5.524,116.61,0.006652974,48.4,57.7,48.7,33000.0,22.11769308,36480.0,1678.0,2.26,0.0372249650218122,27.49,4.2686,34.4864,43.8,1.6947,1465.0,109.05,0.79,0.012069,-0.009469,-0.045894,0.131
2000-11-30,8.18000031,4.1,7.31,0,34.226886202548,887.8431013374781,0.010914848999999999,0.0333266738213895,1.010903087,0,1,93.332300688326,2,1314.95,1294.9,1341.91,1341.91,25.1520658,52.28,0.870000310000001,1,0,0.0,49.3989593126792,0.012390713999999999,6.62,6.01,0.00915481571822416,3.9,1532.0,-0.7340000000000001,5.468,115.24,0.006652974,48.4,57.7,48.7,48300.0,25.30930559,30660.0,1672.0,2.26,0.0468269559951342,29.65,4.1771,34.6821,43.8,1.6728,999.0,167.48,0.67,0.011792,-0.015658000000000002,-0.07728099999999999,-0.017
2000-12-01,8.11999989,4.1,7.36,0,34.2242958819132,887.8431013374781,0.010914848999999999,0.0333266738213895,1.029147595,0,1,93.288203200425,1,1315.23,1307.02,1334.67,1314.95,25.15742158,52.28,0.75999989,1,0,0.0,49.4034989424036,0.012386031,6.6,6.04,0.011962017258621,3.9,1532.0,-0.7140000000000001,5.502999999999999,114.73,0.006652974,48.4,57.7,48.7,52740.0,21.49092828,35100.0,1664.0,2.26,0.0336776770260209,27.48,4.1756,34.6232,43.8,1.6922,1894.0,77.21,0.58,0.011164,-0.014121000000000002,-0.071922,0.02
2000-12-04,8.18000031,4.1,7.37,0,34.4678148384495,887.8431013374781,0.010914848999999999,0.0333266738213895,1.009293385,0,1,94.08195798265601,0,1324.97,1310.23,1332.06,1315.18,25.34857471,52.27,0.81000031,0,0,0.0,49.763220757889,0.012275833,6.57,5.98,0.0376563548310277,3.9,1532.0,-0.611,5.551,113.71,0.006652974,48.4,57.7,48.7,30900.0,17.6058324,48840.0,1657.0,2.26,0.0339472050862437,27.78,4.2153,34.5304,43.8,1.7361,1421.0,147.9,0.62,0.010364,-0.011634,-0.063614,0.02
2000-12-05,8.18999958,4.1,7.31,0,35.799062957775895,903.0009245908541,0.010914848999999999,0.0333266738213895,1.133514808,0,1,97.16878213578,0,1376.54,1324.97,1376.56,1324.97,26.34022197,52.26,0.879999580000001,0,0,0.0,51.6928656253434,0.011804946,6.51,5.9,0.00108273551656748,3.9,1532.0,-0.6509999999999999,5.417999999999999,114.47,0.002407442,48.4,57.7,48.7,30660.0,16.31017463,54000.0,1647.0,2.26,0.0184594599444864,24.99,4.3791,35.5272,43.8,1.6054,2076.0,105.31,0.6,0.011226,-0.007416,-0.048166,0.057
2000-12-06,8.11999989,4.1,7.25,0,35.1367097967999,903.0009245908541,0.010914848999999999,0.0333266738213895,1.10188257,0,1,95.61435627064002,0,1351.46,1346.15,1376.54,1376.54,25.85042081,52.28,0.869999890000001,0,0,0.0,50.7441670015886,0.012126433999999998,6.48,5.9,0.00342208830925008,3.9,1532.0,-0.757000000000001,5.3260000000000005,113.31,0.002407442,48.4,57.7,48.7,52860.0,21.73428354,31860.0,1639.0,2.26,0.0172169115617236,25.07,4.2968,35.4919,43.8,1.5271,1219.0,156.75,0.54,0.010740000000000001,-0.014331,-0.064398,0.261
2000-12-07,8.05000019,4.1,7.23,0,34.9210285868538,903.0009245908541,0.010914848999999999,0.0333266738213895,1.164727165,1,1,94.302445422165,0,1343.55,1339.26,1353.5,1351.46,25.70403673,52.27,0.82000019,0,0,0.0,50.4404469171584,0.012208053,6.49,5.92,0.00442238692661712,3.9,1532.0,-0.789,5.309,113.44,0.002407442,49.1,58.1,48.5,50520.0,14.08921546,34500.0,1633.0,2.26,0.0183919450805182,25.34,4.273,35.5286,43.8,1.5268,1438.0,183.24,0.7,0.010347,-0.016912,-0.096826,0.17800000000000002
2000-12-08,8.03999996,4.1,7.27,0,35.595436521494,903.0009245908541,0.010914848999999999,0.0333266738213895,1.166999678,0,1,94.52293286167401,0,1369.89,1343.55,1380.33,1343.55,26.20795868,52.27,0.76999996,0,0,0.0,51.4220206328957,0.011979772,6.47,5.9,-0.0206830636188587,4.0,1532.0,-0.758999999999999,5.2989999999999995,114.05,0.002407442,49.1,58.1,48.5,30660.0,21.419409899999998,48300.0,1621.0,2.26,0.00378696940658371,22.41,4.3545,35.7366,43.8,1.5166,2076.0,156.11,0.55,0.011675,-0.017774,-0.095003,0.17800000000000002
2000-12-11,8.09000015,4.1,7.25,0,35.8529774000502,903.0009245908541,0.010914848999999999,0.0321383195520113,1.187924336,0,1,97.80822816610599,0,1380.2,1364.14,1389.05,1369.89,26.34975181,52.38,0.84000015,0,0,-0.0009506834155025981,51.8018885336963,0.011713252,6.49,5.89,-0.0415701892929274,4.0,1532.0,-0.7,5.362,114.29,0.002407442,49.1,58.1,48.5,31080.0,14.60438155,51960.0,1614.0,2.26,0.0113429635704366,23.51,4.3884,35.6492,43.8,1.5741,1669.0,75.8,0.52,0.011382999999999999,-0.006137,-0.030969999999999998,0.344
2000-12-12,8.07999992,4.1,7.25,0,35.608468025019604,903.0009245908541,0.010914848999999999,0.0321383195520113,1.0688400059999998,0,1,97.389269575288,0,1371.18,1370.27,1380.27,1380.2,26.2276205,52.28,0.829999920000001,0,0,-0.000713012561626945,51.456441294808904,0.011776856,6.43,5.89,-0.0578475156954447,4.0,1532.0,-0.743,5.346,114.26,0.002407442,49.1,58.1,48.5,47460.0,12.40174564,34740.0,1598.0,2.26,0.0190070020045208,24.88,4.3706,35.6829,43.8,1.5537,1273.0,62.09,0.61,0.010026,-0.011519,-0.048456,0.391
2000-12-13,8.07999992,4.1,7.21,1,35.307762337978204,903.0009245908541,0.010914848999999999,0.0321383195520113,1.0742910559999999,0,1,96.05533114965701,0,1359.99,1358.48,1385.82,1371.18,26.00860585,52.29,0.869999920000001,0,0,-0.00047534170775129903,51.0294947372468,0.012047368000000001,6.47,5.43,-0.0734405834954397,4.0,1532.0,-0.789,5.257999999999999,114.71,0.002407442,49.1,58.1,48.5,53700.0,18.14041481,31260.0,1587.0,2.26,0.0151841523591915,23.63,4.3345,35.713,43.8,1.4679,1379.0,142.53,0.62,0.011288,-0.015338999999999998,-0.081349,0.382
2000-12-14,8.02999973,4.1,7.18,0,34.8029832141267,903.0009245908541,0.010914848999999999,0.0321383195520113,1.039424066,0,1,94.83161527698601,0,1340.93,1340.48,1359.99,1359.99,25.64900536,52.28,0.84999973,0,0,-0.000237670853875646,50.3077938761001,0.012186065,6.53,5.87,-0.0537088834689812,4.0,1532.0,-0.833,5.212999999999999,113.38,0.002407442,49.1,58.1,48.5,54000.0,17.49875363,30660.0,1581.0,2.26,0.0217113671218911,24.86,4.2868,35.8505,43.8,1.4533,1183.0,189.31,0.86,0.011381,-0.014039,-0.07359299999999999,0.363
2000-12-15,8.0,4.1,7.17,0,34.0462959265332,901.714512048934,0.010914848999999999,0.0338619626101764,0.9494707490000001,0,1,92.696238522831,0,1312.15,1305.38,1340.93,1340.93,25.09850803,52.28,0.83,0,0,0.00137891444653206,49.2221393152783,0.012448912,6.58,5.83,-0.00137943186387153,4.0,1532.0,-0.857,5.18,112.9,0.002407442,49.1,58.1,48.5,42900.0,18.61841031,30660.0,1582.0,2.26,0.0294876681953607,26.55,4.1955,36.2917,43.8,1.4068,1305.0,85.5,0.91,0.010511,-0.017912,-0.084992,0.28
2000-12-18,7.96999979,4.1,7.17,0,34.252376458208104,901.714512048934,0.010914848999999999,0.0338619626101764,0.9720237909999999,0,1,93.93484295626101,0,1322.74,1312.15,1332.32,1312.15,25.37874137,52.12,0.79999979,0,1,0.00103418583489905,49.527926935255,0.012339689,6.5,5.78,-0.0039673009533103395,4.0,1532.0,-0.7879999999999999,5.17,112.86,0.002407442,49.1,58.1,48.5,30660.0,14.95307185,33480.0,1584.0,2.26,0.0352606547245718,27.7,4.2417,36.2617,43.8,1.4128,1880.0,108.63,0.51,0.010196,-0.013506,-0.074369,0.289
2000-12-19,7.98000002,4.1,7.19,0,33.799074610759,901.714512048934,0.010914848999999999,0.0338619626101764,0.9907521309999999,0,1,92.02165208194799,1,1305.6,1305.2,1346.44,1322.96,25.04507961,52.13,0.79000002,0,0,0.000689457223266035,48.8804885990155,0.012500513000000001,6.47,5.75,0.0239041971144003,4.0,1532.0,-0.760000000000001,5.188,113.21,0.002407442,49.1,58.1,48.5,54000.0,28.124865999999997,46440.0,1588.0,2.26,0.0329249444624274,27.17,4.1865,36.283,43.8,1.439,1465.0,46.86,0.66,0.009739,-0.011195,-0.008828,0.289
2000-12-20,8.0,4.1,7.15,0,32.7321475810463,901.714512048934,0.010914848999999999,0.0338619626101764,0.954453813,0,1,89.35646269743499,2,1264.74,1261.16,1305.6,1305.6,24.2612699,52.13,0.85,0,0,0.00034472861163301803,47.346022308201796,0.01282734,6.47,5.67,0.0563545503475077,4.0,1562.0,-0.748,5.037,111.89,0.002407442,49.1,58.1,48.5,51540.0,24.05707374,30660.0,1592.0,2.26,0.05593094455485201,31.74,4.0583,36.8467,43.8,1.3341,1010.0,31.89,0.67,0.011162,-0.016861,-0.056010000000000004,0.33899999999999997
2000-12-21,7.94999981,4.1,7.14,0,32.9848588609435,901.714512048934,0.010914848999999999,0.0338619626101764,1.001352022,0,1,89.97576491415,3,1274.86,1254.07,1285.31,1264.74,24.46478603,52.11,0.80999981,0,0,0.0,47.7199763652333,0.012723625,6.48,5.22,0.0303388657776206,4.0,1562.0,-0.436,5.025,111.51,0.002407442,49.1,58.1,48.5,32880.0,23.59699376,39660.0,1596.0,2.26,0.0419519846445353,29.66,4.0912,36.5815,43.8,1.3319999999999999,1679.0,116.65,0.61,0.010605,-0.017345,-0.096972,0.319
2000-12-22,7.92000008,4.1,7.13,0,33.7803523768959,901.714512048934,0.010914848999999999,0.0338619626101764,1.079103979,0,1,92.67415314412202,4,1305.97,1274.86,1305.97,1274.86,25.05217725,52.13,0.79000008,0,0,0.0,48.87896836487061,0.01242053,6.44,5.12,-0.0174775050133665,4.0,1562.0,-0.255,5.006,110.82,0.005780958,49.1,58.1,48.5,30660.0,15.40818446,54000.0,1598.0,2.26,0.0314164140559872,27.55,4.1909,38.5929,43.8,1.3259999999999998,2035.0,55.94,0.57,0.011337999999999999,-0.013365,-0.083361,0.33899999999999997
2000-12-26,7.92000008,4.1,7.13,0,34.009365782128,901.714512048934,0.010914848999999999,0.0338619626101764,1.036637599,0,1,93.669427720526,5,1315.19,1301.64,1315.94,1305.97,25.23388335,52.12,0.79000008,1,0,0.0,49.2183659703604,0.012332226000000002,6.58,5.59,0.0187612926040166,4.0,1562.0,-0.7020000000000001,5.056,110.31,0.005780958,49.1,58.1,48.5,47880.0,12.15202884,31680.0,1598.0,2.26,0.0379298208304412,28.73,4.221,38.6681,43.8,1.3719999999999999,1754.0,122.64,0.96,0.010498,-0.010832,-0.05960599999999999,0.377
2000-12-27,7.92999983,4.1,7.16,0,34.3548647252126,901.714512048934,0.010914848999999999,0.0338619626101764,1.111280891,0,1,94.35511630377701,4,1328.92,1310.96,1332.03,1315.19,25.50710173,52.1,0.76999983,1,0,0.0,49.7260683139056,0.012284035,6.53,5.6,0.0006500953643226571,4.0,1562.0,-0.6709999999999999,5.104,110.21,0.005780958,49.1,58.1,48.5,32820.0,14.81089056,52980.0,1600.0,2.26,0.0358888309508655,28.14,4.2688,38.6987,43.8,1.3962,2117.0,61.06,0.69,0.011177,-0.010591,-0.056274,0.396
2000-12-28,7.96999979,4.1,7.15,0,34.4823028726845,901.714512048934,0.010914848999999999,0.0338619626101764,1.232,0,1,94.642616918221,3,1334.22,1325.78,1335.93,1328.92,25.603914800000002,52.11,0.81999979,1,0,0.0,49.918152384665206,0.012242022,6.53,5.7,-0.0355884343263259,4.0,1562.0,-0.7709999999999999,5.118,110.38,0.005780958,49.1,58.1,48.5,40260.0,11.58321822,50700.0,1598.0,2.26,0.0283330720299318,26.57,4.2856,38.6863,43.8,1.3803,2096.0,54.59,0.56,0.011879,-0.008574,-0.043364,0.396
2000-12-29,7.96000004,4.1,7.16,0,34.1125387016485,901.714512048934,0.010914848999999999,0.0338619626101764,1.193248123,0,1,92.851096634612,2,1320.28,1317.51,1340.1,1334.22,25.31697028,52.15,0.80000004,1,0,0.0,49.39068512791229,0.012362476,5.41,5.73,-0.008742342105237791,4.0,1562.0,-0.7829999999999989,5.112,109.56,0.005780958,49.1,58.1,48.5,53760.0,15.627420800000001,31200.0,1599.0,2.26,0.0313001130325267,26.85,4.2386,37.8044,43.8,1.3802,1461.0,133.91,0.56,0.012259,-0.008662999999999999,-0.053417,0.396
2001-01-02,8.0,4.1,7.08,0,33.1492091022796,901.714512048934,0.010914848999999999,0.0338619626101764,1.109491486,0,1,91.170133474958,1,1283.27,1276.05,1320.28,1320.28,26.16248726,49.05,0.92,1,0,0.0,48.0010167109336,0.01271056,6.67,5.68,0.00690984023729731,4.0,1562.0,-0.9890000000000001,4.915,108.61,0.005780958,49.1,58.1,48.5,53700.0,20.32237328,31140.0,1599.0,2.26,0.0505644262562425,29.99,3.9384,37.7841,43.8,1.3159,1339.0,231.58,0.77,0.012694,-0.011002,-0.058783,0.365
2001-01-03,7.90999985,4.1,7.11,0,34.8024804738231,901.714512048934,0.010914848999999999,0.0338619626101764,1.135716068,0,1,95.549484864584,0,1347.56,1274.62,1347.76,1283.27,27.45639772,49.08,0.79999985,0,0,0.0,50.39915228868179,0.012194782,6.35,5.53,-0.0225829514674504,4.0,1562.0,-0.502,5.1579999999999995,110.17,0.005780958,49.1,58.1,48.5,40680.0,41.63165351,51180.0,1596.0,2.26,0.0217393284072527,26.6,4.1333,38.6546,43.8,1.5127,2296.0,36.08,0.44,0.01176,-0.012412999999999999,-0.053839,0.289
2001-01-04,7.96999979,4.1,7.11,0,34.4278330660709,901.714512048934,0.010914848999999999,0.0338619626101764,1.081178707,1,1,94.52094703528999,0,1333.34,1329.14,1350.24,1347.56,27.14454397,49.12,0.85999979,0,0,0.0,49.8611158946076,0.012257323999999998,5.92,5.24,-0.0108088844738102,4.0,1562.0,-0.32900000000000107,5.039,108.81,0.004029807,49.1,58.1,48.5,50040.0,21.49838399,33420.0,1594.0,2.26,0.023796976442097998,26.97,4.0877,38.4188,43.8,1.4614,1597.0,159.18,0.48,0.011048,-0.009484000000000001,-0.041885000000000006,0.308
2001-01-05,7.94000006,4.1,7.08,0,33.5171706456943,901.714512048934,0.010914848999999999,0.0338619626101764,0.981801837,0,1,91.435548710693,0,1298.35,1294.95,1334.77,1333.34,26.43220684,49.12,0.86000006,0,0,0.0,48.547556068956204,0.012378527,5.83,4.97,0.0204849742115831,4.0,1562.0,-0.185,4.931,108.42,0.004029807,49.1,58.1,48.5,52920.0,23.6507184,30720.0,1591.0,2.26,0.0316834879908354,28.67,3.9805,38.7585,43.8,1.4425,1250.0,85.79,0.57,0.011781,-0.017613,-0.074323,0.231
2001-01-08,7.92000008,4.1,7.07,0,33.4457395956817,901.714512048934,0.010914848999999999,0.0338619626101764,1.013390265,0,1,92.14332267265199,0,1295.86,1276.29,1298.35,1298.35,26.39763699,49.09,0.85000008,0,0,0.0,48.4490286051405,0.012610143,5.98,5.05,0.0191262617206881,4.0,1562.0,-0.263,4.956,108.86,0.004029807,49.1,58.1,48.5,50580.0,18.42055646,30720.0,1591.0,2.26,0.0387988031459532,29.84,3.9744,38.6669,43.8,1.5037,1609.0,163.27,0.55,0.010626,-0.013053,-0.041416,0.247
2001-01-09,7.88000011,4.1,7.08,0,33.566069799236196,901.714512048934,0.010914848999999999,0.0338619626101764,1.036940309,0,1,91.899992815627,0,1300.8,1295.14,1311.72,1295.86,26.49826849,49.09,0.80000011,0,0,0.0,48.6281809022811,0.01257633,5.95,5.09,0.0263262277797871,4.0,1562.0,-0.28600000000000003,5.0,109.52,0.004029807,49.1,58.1,48.5,48240.0,17.09148287,34260.0,1593.0,2.26,0.0273168733247081,27.99,3.9896,37.9349,43.8,1.5241,1622.0,74.83,0.88,0.010105,-0.009243000000000001,-0.034513999999999996,0.284
2001-01-10,7.900000099999999,4.1,7.11,0,33.8806113607577,901.714512048934,0.010914848999999999,0.0338619626101764,0.971700317,0,1,93.51463472395001,0,1313.27,1287.28,1313.76,1300.8,26.74684318,49.1,0.790000099999999,0,0,0.0,49.088460571222704,0.01250908,6.06,5.14,0.0188141816105162,4.0,1562.0,-0.20199999999999999,5.104,109.86,0.004029807,49.1,58.1,48.5,31560.0,18.39187513,54000.0,1592.0,2.26,0.0200121390424608,26.8,4.0280000000000005,38.0229,43.8,1.5537,1863.0,260.56,0.53,0.009339,-0.008945,-0.050493,0.32899999999999996
2001-01-11,7.92999983,4.1,7.17,1,34.2228598835353,901.714512048934,0.010914848999999999,0.0338619626101764,0.9884731259999999,0,1,93.603106469195,0,1326.82,1310.36,1332.19,1313.27,27.00630979,49.13,0.75999983,0,0,0.0,49.5889046748672,0.01231773,6.05,5.16,0.0121855200730226,4.0,1562.0,-0.194999999999999,5.11,109.01,0.004029807,49.1,58.1,48.5,30660.0,14.61738014,51960.0,1587.0,2.26,0.0147748577119588,25.79,4.0681,37.9251,43.8,1.5749,1635.0,79.73,0.43,0.010447,-0.012072,-0.070382,0.41200000000000003
2001-01-12,7.98999977,4.1,7.23,0,33.9963506286324,901.714512048934,0.010914848999999999,0.0314894822565455,1.019728045,0,1,93.42616297870501,0,1318.32,1311.59,1333.21,1326.82,26.83329941,49.13,0.759999769999999,0,0,-0.0018979842829047302,49.265363118173,0.012398863999999999,5.98,5.13,0.0207287548706703,4.0,1562.0,-0.0730000000000004,5.25,109.27,0.004029807,49.1,58.1,48.5,48600.0,16.28561958,37980.0,1582.0,2.26,0.00779226170653682,24.56,4.0409,38.0259,43.8,1.6906,1452.0,77.79,0.54,0.010409999999999999,-0.011523,-0.052187,0.41200000000000003
2001-01-16,8.05000019,4.1,7.19,0,34.1258087411192,901.714512048934,0.010914848999999999,0.0314894822565455,1.022434715,0,1,94.02331470150601,0,1326.65,1313.33,1327.81,1318.32,27.18545082,48.8,0.86000019,0,0,-0.00142348821217855,49.457168090660495,0.012321012,6.2,5.21,0.0222279921557775,4.0,1562.0,-0.12299999999999901,5.23,110.11,0.004029807,49.1,58.1,48.5,42840.0,13.57469374,52620.0,1579.0,2.26,0.0126014020688985,25.28,3.9737,37.5625,43.8,1.6747,1739.0,56.8,0.5,0.011559999999999999,-0.011256,-0.043026999999999996,0.514
2001-01-17,7.96999979,4.1,7.13,0,34.1913582408975,893.850405188896,0.010914848999999999,0.0332101594806247,1.012336345,0,1,94.454625076185,0,1329.47,1325.41,1346.92,1326.65,27.23765622,48.81,0.83999979,0,0,0.000427549637810998,49.5562476236867,0.012340482,5.94,5.22,0.0206571300996278,4.0,1562.0,-0.183,5.175,110.67,0.004029807,49.1,58.1,48.5,53580.0,11.88232308,36420.0,1573.0,2.26,0.0103954120655538,24.93,3.9818,37.5349,43.8,1.6195,1588.0,81.96,0.44,0.009918999999999999,-0.011193,-0.033593,0.514
2001-01-18,7.90999985,4.1,7.09,0,34.660055891674105,893.850405188896,0.010914848999999999,0.0332101594806247,0.971199473,0,1,95.394626752803,0,1347.97,1327.41,1352.71,1329.89,27.61102007,48.82,0.81999985,0,0,0.000557910263721338,50.23948491859421,0.012133548999999999,5.93,5.14,0.00824498665237701,4.0,1575.0,-0.16,5.114,109.94,0.004029807,49.1,58.1,48.5,31980.0,12.91590185,47460.0,1567.0,2.26,0.00453336949003717,23.37,4.0373,37.4473,43.8,1.5809,1624.0,102.9,0.52,0.009829000000000001,-0.006995,-0.011059000000000001,0.523
2001-01-19,7.84000015,3.7,7.15,0,34.5133936385103,893.850405188896,0.010914848999999999,0.0332101594806247,0.925889051,0,1,94.852747929787,0,1342.54,1336.74,1354.55,1347.97,27.50542922,48.81,0.6900001499999989,0,0,0.000688270889631679,50.03087521215261,0.012181596000000001,5.92,5.09,0.0127956354224834,4.0,1575.0,-0.0729999999999995,5.167999999999999,110.67,0.004029807,49.1,58.1,48.5,33420.0,15.47558906,30660.0,1566.0,2.26,0.00440889606870454,23.24,4.0215,37.5257,43.8,1.6467,1248.0,124.86,0.43,0.010612,-0.009512,-0.017688,0.552
2001-01-22,7.88999987,3.7,7.2,0,34.5156344001435,893.850405188896,0.010914848999999999,0.0332101594806247,0.951888492,0,1,95.483098498048,1,1342.9,1333.84,1353.62,1342.54,27.529725300000003,48.78,0.689999869999999,0,0,0.000344135444815839,50.0380589022641,0.01217833,6.0,5.1,0.0114876515916472,4.0,1575.0,-0.0150000000000006,5.225,110.14,0.004029807,49.1,58.1,48.5,46920.0,15.20561638,36360.0,1559.0,2.26,0.00596663216931449,23.25,4.0239,37.1514,43.8,1.7057,1608.0,132.41,0.43,0.008699,-0.0076489999999999995,-0.029401,0.6409999999999999
2001-01-23,7.96000004,3.7,7.24,0,34.9583208827758,893.850405188896,0.010914848999999999,0.0332101594806247,0.966715855,0,1,96.235108332631,2,1360.4,1339.63,1362.9,1342.9,27.88276286,48.79,0.72000004,0,0,0.0,50.683551193956795,0.012013628,5.97,5.09,0.0123830116646035,4.0,1575.0,0.016,5.281000000000001,110.34,0.004029807,49.1,58.1,48.5,32820.0,12.38444684,53100.0,1552.0,2.26,0.00317203217421531,21.57,4.0753,37.2668,43.8,1.7685,1972.0,57.94,0.57,0.012891999999999999,-0.012874000000000002,-0.036843,0.6409999999999999
2001-01-24,7.96999979,3.7,7.22,0,35.0514309893414,893.850405188896,0.010914848999999999,0.0332101594806247,0.937525662,0,1,96.522674062279,3,1364.3,1357.28,1369.59,1360.4,27.96842968,48.78,0.74999979,0,0,0.0,50.822167796772,0.011992949,6.05,5.13,0.0037179527015459,4.0,1575.0,0.0299999999999994,5.305,111.81,0.004029807,49.1,58.1,48.5,31440.0,12.8861194,37860.0,1543.0,2.26,0.0069629138078774,22.03,4.087,37.1645,43.8,1.7838,1436.0,72.86,0.49,0.009792,-0.008749,-0.020331000000000002,0.6779999999999999
2001-01-25,7.94000006,3.7,7.19,0,34.8699256521517,893.850405188896,0.010914848999999999,0.0332101594806247,0.9356404009999999,0,1,96.279344205253,4,1357.51,1354.63,1367.35,1364.3,27.83493951,48.77,0.75000006,0,0,0.0,50.56274506002789,0.012030497,6.1,5.12,0.012861425829337,4.0,1575.0,-0.0190000000000001,5.245,111.41,0.004029807,49.1,58.1,48.5,36180.0,12.55682644,32580.0,1537.0,2.26,0.0101055315103309,22.64,4.0671,37.0197,43.8,1.7147,1589.0,98.53,0.56,0.009885,-0.011855,-0.048208,0.6779999999999999
2001-01-26,7.92000008,3.7,7.21,0,34.7971463630865,893.850405188896,0.010914848999999999,0.0332101594806247,0.970247706,0,1,96.168787081299,5,1354.95,1342.75,1357.51,1357.51,27.79384615,48.75,0.71000008,1,0,0.0,50.4610210684317,0.012027817,5.96,5.03,-0.00894101526368466,4.0,1575.0,0.0999999999999996,5.268,111.46,-0.036276984,49.1,58.1,48.5,35400.0,12.17706648,50160.0,1528.0,2.26,0.00966155764116765,22.57,4.0603,36.759,43.8,1.7183,1398.0,71.03,0.57,0.011401999999999999,-0.010903,-0.052112,0.715
2001-01-29,7.94000006,3.7,7.25,0,35.0268978969801,893.850405188896,0.010914848999999999,0.0332101594806247,1.00794916,0,1,96.681927450364,4,1364.17,1350.36,1365.54,1354.92,28.0059536,48.71,0.69000006,1,0,0.0,50.797890079693495,0.011917782,5.98,4.98,-0.00694422590930184,4.0,1575.0,0.16699999999999998,5.303,111.92,-0.036276984,49.1,58.1,48.5,30840.0,10.71671989,51120.0,1523.0,2.26,0.0103454127719813,22.61,4.0845,36.7306,43.8,1.7287,1968.0,89.01,0.46,0.008834,-0.008928,-0.064435,0.715
2001-01-30,7.96999979,3.7,7.17,0,35.2652766012925,893.850405188896,0.010914848999999999,0.0332101594806247,1.00150069,0,1,97.53125408139401,3,1373.73,1356.2,1375.68,1364.17,28.19064231,48.73,0.79999979,1,1,0.0,51.147117361884796,0.011863903,5.9,4.88,-0.018636114560207,4.0,1575.0,0.203,5.229,111.0,-0.036276984,49.1,58.1,48.5,33840.0,11.07313838,53520.0,1514.0,2.26,0.0103595691452615,22.57,4.1129,36.6877,43.8,1.6639,1860.0,87.49,0.54,0.011013,-0.011056,-0.038415,0.74
2001-01-31,7.88999987,3.7,7.11,0,35.060106598470995,893.850405188896,0.011034515,0.0332101594806247,1.051217951,0,1,96.979191098839,2,1366.01,1364.66,1383.37,1373.73,28.07254418,48.66,0.7799998699999989,1,0,0.0,50.8526553584799,0.012024443000000001,5.74,4.84,-0.0181399069375992,4.0,1575.0,0.12,5.114,110.52,-0.036276984,49.1,58.1,48.5,53040.0,17.74568637,48060.0,1504.0,2.26,0.007766039206486021,22.02,4.0868,36.6637,43.8,1.6059,1767.0,115.77,0.55,0.010512,-0.015144999999999999,-0.060666,0.795
2001-02-01,7.80999994,3.7,7.04,0,35.24454279719121,893.850405188896,0.011034515,0.0332101594806247,1.059716426,0,1,97.62325761870899,1,1373.47,1359.34,1373.5,1366.01,28.21425637,48.68,0.76999994,1,0,0.0,51.1232054914921,0.011949369,5.57,4.85,-0.036483398530679,4.0,1575.0,0.0620000000000003,5.086,109.93,-0.036276984,49.1,58.1,48.5,33960.0,14.06883572,53760.0,1493.0,2.26,0.00787047431288462,21.66,4.1054,36.6527,43.8,1.6353,1721.0,163.54,0.48,0.010711,-0.009423,-0.042555,0.795
