,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1,Hulbert.sentiment,TYVIX,MVOLE
2004-07-27,6.599999900000001,5.7,5.91,0,27.838271516026698,889.169571867543,0.009313597,0.0311017025655875,0.767744085,0,0,81.82162059925,5,1094.83,1084.07,1096.65,1084.07,19.37752212,56.5,0.6899999,1,0,0.0,37.0155099688287,0.016876282,1.27,1.4369999999999998,0.00374097942502289,5.6,1802.0,3.158,4.6132,89.79,0.008738292,60.9,81.0,60.5,30660.0,9.553999822,51300.0,3832.0,2.57,0.017520617169562002,16.55,2.8502,41.3423,-22.8,2.4611,1964.0,59.28,0.55,0.013434999999999999,-0.013597,-0.034797,0.075,7.39,13037.25
2004-07-28,6.71000004,5.7,5.91,0,27.8435533277693,889.169571867543,0.009313597,0.0311017025655875,0.8808840990000001,0,0,82.06760053327,4,1095.42,1082.17,1098.84,1094.83,19.39139671,56.49,0.80000004,1,0,0.0,37.036158010585396,0.017049168,1.29,1.42,0.000648240268019025,5.6,1802.0,3.1385,4.5834,89.75,0.015867679,60.9,81.0,60.5,41280.0,12.64060574,53100.0,3877.0,2.57,0.015768084443439,16.15,2.8517,41.1555,-22.8,2.4823,1492.0,47.58,0.55,0.015434999999999999,-0.013822,-0.034148000000000005,0.106,7.4,12375.58
2004-07-29,6.71000004,5.7,5.9,0,27.961148301582302,889.169571867543,0.009313597,0.0311017025655875,0.985764447,0,0,82.41793601997699,3,1100.43,1095.42,1103.71,1095.42,19.48008497,56.49,0.8100000399999989,1,0,0.0,37.2060277453756,0.017129231,1.3,1.412,-0.0200809665410934,5.6,1802.0,3.1408,4.5754,89.95,0.015867679,60.9,81.0,60.5,48900.0,9.309484045,51720.0,3953.0,2.57,0.0138766934899892,15.68,2.8647,41.1483,-22.8,2.5076,2129.0,54.42,0.56,0.012874000000000002,-0.011581999999999999,-0.015359999999999999,0.16899999999999998,7.42,12590.81
2004-07-30,6.69000006,5.7,5.81,0,27.984151057848898,889.169571867543,0.012187493999999998,0.0311017025655875,1.094636683,0,0,82.619188738198,2,1101.72,1096.96,1103.73,1100.43,19.48567386,56.54,0.88000006,1,0,0.0,37.2470512900524,0.016993573999999997,1.29,1.412,-0.0369230085560746,5.6,1802.0,3.0402,4.4747,89.96,0.015867679,60.9,81.0,60.5,52140.0,7.790585997999999,36300.0,4048.0,2.57,0.0127334764941091,15.32,2.8679,41.136,-22.8,2.4697,1850.0,43.96,0.53,0.013508000000000001,-0.008328,-0.02197,0.177,7.24,12695.07
2004-08-02,6.599999900000001,5.7,5.79,0,28.0987292022546,889.169571867543,0.012187493999999998,0.0311017025655875,1.215305847,0,0,82.790631760323,1,1106.62,1097.34,1108.6,1101.72,19.52399435,56.68,0.8099999,1,0,0.0,37.4102825545315,0.016710181,1.28,1.432,-0.0375966103748628,5.6,1802.0,2.9943,4.4491,89.75,0.015867679,60.9,81.0,60.5,30780.0,8.210376469,53100.0,4100.0,2.57,0.013041777128009,15.37,2.8771,40.9254,-22.8,2.4633,1790.0,53.03,0.66,0.014188999999999998,-0.015396,-0.028985000000000004,0.177,7.57,10568.85
2004-08-03,6.61000013,5.7,5.77,0,27.9129645892025,889.169571867543,0.012187493999999998,0.0311017025655875,1.125015689,0,0,82.149594341537,0,1099.69,1099.2,1106.62,1106.62,19.40515264,56.67,0.8400001300000011,0,0,0.0,37.173688740995004,0.016809073,1.24,1.4569999999999999,-0.0170130065973228,5.6,1802.0,2.948,4.4236,89.57,0.015867679,60.9,81.0,60.5,53640.0,7.326690697999999,30660.0,4177.0,2.57,0.0151855227903915,16.03,2.86,40.7548,-22.8,2.4482,1295.0,44.97,0.54,0.013286000000000001,-0.012246,-0.034352999999999995,0.177,7.52,11436.44
2004-08-04,6.59000015,5.7,5.77,0,27.8762816080199,889.169571867543,0.012187493999999998,0.0311017025655875,1.137733333,0,0,82.142138935947,0,1098.63,1092.4,1102.45,1099.69,19.38644786,56.67,0.82000015,0,0,0.0,37.1353796191204,0.016984381,1.22,1.452,-0.0189579779373349,5.6,1802.0,2.9523,4.4176,89.68,0.014842666000000001,60.9,81.0,60.5,36120.0,8.780194481,49860.0,4205.0,2.57,0.0155790689822489,16.21,2.8573,40.5794,-22.8,2.4336,1469.0,49.57,0.72,0.014087,-0.012913999999999998,-0.05330599999999999,0.125,7.69,10680.2
2004-08-05,6.59000015,5.7,5.75,0,27.411722584405,889.169571867543,0.012187493999999998,0.0311017025655875,0.965939186,1,0,80.80043799766099,0,1080.7,1079.98,1098.83,1098.63,19.06669019,56.68,0.84000015,0,0,0.0,36.52708933014421,0.017275729,1.3,1.444,-0.0134619893448628,5.6,1802.0,2.9347,4.4,89.64,0.014842666000000001,60.9,81.0,60.5,53700.0,10.51010732,30960.0,4180.0,2.57,0.0225677368540071,18.32,2.8104,41.4564,-22.8,2.4454,758.0,53.22,0.7,0.015338999999999998,-0.014182,-0.052812,0.109,7.87,12379.49
2004-08-06,6.57000017,5.7,5.64,0,26.977929141068,889.169571867543,0.012187493999999998,0.0311017025655875,0.886961982,0,0,79.645078221025,0,1063.97,1062.23,1080.7,1080.7,18.77483677,56.67,0.93000017,0,0,0.0,35.9597350155929,0.017446009,1.32,1.406,0.00289830860094703,5.5,1802.0,2.7953,4.2196,88.36,0.014842666000000001,60.9,81.0,60.5,52920.0,12.15908407,30660.0,4129.0,2.57,0.0259513036458409,19.34,2.767,42.0086,-22.8,2.3944,1109.0,25.75,1.28,0.016364,-0.0171,-0.091748,0.015,6.85,12313.01
2004-08-09,6.46000004,5.7,5.65,0,27.000186503951102,889.169571867543,0.012187493999999998,0.0311017025655875,0.824181953,0,0,79.756888433911,0,1065.22,1063.97,1069.46,1063.97,18.796894299999998,56.67,0.8100000399999989,0,1,0.0,36.0000855358415,0.017417932,1.35,1.444,0.0117960743313058,5.5,1802.0,2.7809,4.2561,88.39,0.014842666000000001,60.9,81.0,60.5,32700.0,8.146668274,48660.0,4100.0,2.57,0.0243318807876077,18.89,2.7704,41.9491,-22.8,2.4086,1414.0,59.42,0.87,0.016364,-0.014677,-0.068905,0.008,7.02,12669.05
2004-08-10,6.46999979,5.7,5.67,0,27.3409371105488,889.169571867543,0.012187493999999998,0.0311017025655875,0.9467825870000001,0,0,80.78552644109,0,1079.04,1065.22,1079.04,1065.22,19.04076231,56.67,0.79999979,0,0,0.0,36.465054146455,0.017199956000000002,1.43,1.472,0.0045972921125325104,5.5,1802.0,2.8029,4.2888,88.79,0.014842666000000001,60.9,81.0,60.5,30660.0,7.465774222,54000.0,4088.0,2.57,0.0191475896228706,17.47,2.8064,42.3622,-22.8,2.4035,2279.0,90.64,0.89,0.016745,-0.017029,-0.073943,0.008,6.79,11950.9
2004-08-11,6.5,5.7,5.67,0,27.249085291191395,889.169571867543,0.012187493999999998,0.0311017025655875,0.931278298,0,0,80.621545533078,0,1075.79,1065.92,1079.04,1079.04,18.98341274,56.67,0.83,0,0,0.0,36.352840902196,0.017572565,1.5,1.415,0.0168590904069462,5.5,1802.0,2.8468,4.2713,88.83,0.014842666000000001,60.9,81.0,60.5,32640.0,10.83163286,52080.0,4098.0,2.57,0.0204266619839753,18.04,2.7982,42.0057,-22.8,2.4204,1265.0,91.28,0.69,0.01511,-0.017863999999999998,-0.078838,-0.057,6.69,13564.94
2004-08-12,6.46999979,5.7,5.66,1,26.921576174242396,889.169571867543,0.012187493999999998,0.0311017025655875,0.9663401490000001,0,0,79.741982840472,0,1063.23,1062.82,1075.79,1075.79,18.76509001,56.66,0.80999979,0,0,0.0,35.926201955696,0.017790083,1.51,1.4080000000000001,0.0249150234959368,5.5,1802.0,2.8191,4.2538,88.69,0.014842666000000001,60.9,81.0,60.5,44520.0,9.511813971,30660.0,4120.0,2.57,0.0242134842878205,19.08,2.7657,42.0046,-22.8,2.4544,861.0,96.54,0.98,0.013625,-0.015099000000000001,-0.063165,-0.073,6.69,10618.38
2004-08-13,6.46000004,5.7,5.61,0,26.9519519814808,889.169571867543,0.012187493999999998,0.0311017025655875,1.0420324490000001,0,0,79.898514306025,0,1064.8,1060.72,1067.58,1063.23,18.78948297,56.67,0.850000039999999,0,0,0.0,35.977256847203606,0.017532729,1.48,1.401,0.0299482326076778,5.5,1802.0,2.8025,4.2268,87.9,0.014842666000000001,60.9,81.0,60.5,51660.0,9.443379027999999,31020.0,4148.0,2.57,0.0199725273497214,17.98,2.7695,42.0207,-22.8,2.4617,1713.0,64.7,0.75,0.015498,-0.016064,-0.071082,-0.073,6.7,11046.16
2004-08-16,6.42000008,5.7,5.64,0,27.281636395208,889.169571867543,0.012187493999999998,0.029469049141702005,1.1507796190000001,0,0,80.725899594984,0,1079.34,1064.8,1080.66,1064.8,19.04269584,56.68,0.7800000800000011,0,0,-0.00130612273910842,36.4277759193376,0.017320566000000003,1.43,1.4269999999999998,0.017107894062162,5.5,1802.0,2.8169,4.2616,87.96,0.014842666000000001,60.9,81.0,60.5,30660.0,9.551533099,47580.0,4161.0,2.57,0.0185611923030117,17.57,2.8067,42.5833,-20.0,2.4607,2403.0,46.99,0.67,0.017901,-0.017240000000000002,-0.070351,-0.065,6.85,13164.54
2004-08-17,6.46000004,5.7,5.6,0,27.3320862484181,889.345584434485,0.012187493999999998,0.0289409266050011,1.0769437,0,0,81.180589143596,0,1081.71,1079.34,1086.96,1079.34,19.08787718,56.67,0.86000004,0,0,-0.0014020900836920099,36.505616358565,0.017217813000000002,1.2,1.454,0.0128508443911344,5.5,1978.0,2.7247,4.1901,88.06,0.014842666000000001,60.9,81.0,60.5,30660.0,8.081747986,32160.0,4180.0,2.57,0.0168144146251123,17.02,2.8129,42.4344,-20.0,2.4012,1792.0,22.3,0.69,0.014462000000000001,-0.010325,-0.038372,-0.065,7.41,13656.53
2004-08-18,6.42000008,5.7,5.62,0,27.6626227741747,889.345584434485,0.012187493999999998,0.0289409266050011,1.1979283859999998,0,0,82.015423875013,0,1095.17,1078.93,1095.17,1081.71,19.32198306,56.68,0.80000008,0,0,-0.0009699348915747289,36.9573735732595,0.017149091,1.39,1.4469999999999998,0.00939469898210483,5.5,1978.0,2.7711,4.2364,88.08,0.014842666000000001,60.9,81.0,60.5,30780.0,9.459562484,53940.0,4188.0,2.57,0.0140269057675487,16.23,2.8478,42.8521,-20.0,2.4047,2378.0,59.61,0.82,0.015224000000000001,-0.013691,-0.046154,-0.033,7.66,12341.61
2004-08-19,6.42999983,5.7,5.6,0,27.553588154201798,889.345584434485,0.012187493999999998,0.0289409266050011,1.276212946,0,0,81.776898601192,0,1091.23,1086.28,1095.17,1095.17,19.25247001,56.68,0.82999983,0,0,-0.000537779699457452,36.821959911510504,0.017231821,1.5,1.442,0.0123086425474617,5.5,1978.0,2.7479,4.2132,87.79,0.014842666000000001,60.9,81.0,60.5,50760.0,8.692690521,30660.0,4193.0,2.3,0.0166972607010235,16.96,2.8373,42.3349,-20.0,2.4619999999999997,1303.0,20.9,0.73,0.014563,-0.014117,-0.06437799999999999,0.032,7.58,10747.67
2004-08-20,6.42000008,5.5,5.61,0,27.723799782083397,889.345584434485,0.012187493999999998,0.0289409266050011,1.291999078,0,0,82.350853022889,1,1098.35,1089.57,1100.26,1091.23,19.37466925,56.69,0.81000008,0,0,-0.000105624507340175,37.0597437653985,0.017042163,1.5,1.454,0.00846016794338016,5.5,1978.0,2.7572,4.2325,88.12,0.014842666000000001,60.9,81.0,60.5,30720.0,7.138000672,53100.0,4195.0,2.3,0.0143125946416383,16.0,2.8555,42.5151,-20.0,2.4455,2312.0,21.29,0.72,0.015392,-0.012248,-0.048904,0.10400000000000001,7.57,11760.0
2004-08-23,6.42999983,5.5,5.65,0,27.646874368530398,889.345584434485,0.012187493999999998,0.0289409266050011,1.129042695,0,0,82.142138935947,2,1095.68,1094.73,1101.4,1098.35,19.327571,56.69,0.77999983,0,0,0.0,36.967165910297496,0.017137896,1.51,1.4769999999999999,0.00270943512092282,5.5,1978.0,2.7872,4.2829,89.06,0.014842666000000001,60.9,81.0,60.5,51960.0,6.695423661,47760.0,4206.0,2.3,0.0142011768833223,15.88,2.8487,42.4671,-20.0,2.4342,1098.0,160.15,0.72,0.016833,-0.011849,-0.052666,0.10400000000000001,7.69,11335.0
2004-08-24,6.46999979,5.5,5.65,0,27.650227238345103,889.345584434485,0.012187493999999998,0.0289409266050011,1.097233916,0,0,82.253948403442,3,1096.19,1092.82,1100.94,1095.68,19.33997883,56.68,0.81999979,0,0,0.0,36.9818694453635,0.017138799,1.51,1.517,0.00658363634477337,5.5,1978.0,2.7445,4.2712,89.45,0.014842666000000001,60.9,81.0,60.5,40440.0,7.607350487000001,33060.0,4213.0,2.3,0.0129052226946393,15.33,2.8502,42.3728,-20.0,2.4157,1735.0,61.29,0.59,0.017376,-0.013669999999999998,-0.070926,0.10400000000000001,7.81,10825.51
2004-08-25,6.46000004,5.5,5.63,0,27.8618635314531,889.345584434485,0.012187493999999998,0.0289409266050011,1.034890591,0,0,82.81299201396,4,1104.96,1093.24,1106.29,1096.19,19.49470713,56.68,0.83000004,0,0,0.0,37.2750683622599,0.017042065,1.55,1.5119999999999998,0.00169704641504509,5.5,1978.0,2.7246,4.2615,89.42,0.004544754,60.9,81.0,60.5,33180.0,7.916492537000001,52500.0,4224.0,2.3,0.0120105371100112,14.98,2.8732,42.5305,-20.0,2.3939,2151.0,41.33,0.6,0.016958,-0.014915000000000001,-0.068737,0.08800000000000001,7.74,9959.88
2004-08-26,6.44000006,5.5,5.6,0,27.855582610527502,889.345584434485,0.012187493999999998,0.0289409266050011,1.0859791429999999,0,0,82.81299201396,5,1105.09,1102.43,1106.78,1104.96,19.50044115,56.67,0.84000006,1,0,0.0,37.2767770033704,0.017044738,1.55,1.516,0.0129508773080934,5.5,1978.0,2.6724,4.2092,89.3,0.004544754,60.9,81.0,60.5,30900.0,5.692174704,52980.0,4233.0,2.3,0.0125583072657158,14.91,2.8733,42.5013,-20.0,2.3675,1650.0,37.69,0.7,0.015971,-0.013646,-0.063752,0.12,7.4,10020.74
2004-08-27,6.40999985,5.5,5.6,0,27.913557237709302,889.345584434485,0.012187493999999998,0.0289409266050011,1.036272191,0,0,83.073878286811,4,1107.77,1104.61,1109.68,1105.09,19.54083613,56.69,0.8099998500000011,1,0,0.0,37.364499950328,0.016971998000000002,1.52,1.5219999999999998,0.0057091047161144,5.5,1978.0,2.6796,4.2265,89.77,0.004544754,60.9,81.0,60.5,31320.0,4.215897974,50580.0,4225.0,2.3,0.0124822189775103,14.71,2.8801,42.4499,-20.0,2.3746,2029.0,74.96,0.73,0.016567,-0.013507,-0.069151,0.185,7.36,8095.95
2004-08-30,6.40999985,5.5,5.57,0,27.686854683200604,889.345584434485,0.012187493999999998,0.0289409266050011,1.0692301240000002,0,0,82.388119615358,3,1099.15,1099.15,1107.77,1107.77,19.38536155,56.7,0.83999985,1,0,0.0,37.0711523848123,0.017150033999999998,1.54,1.5419999999999998,0.0205745819726163,5.5,1978.0,2.6193,4.1763,89.69,0.004544754,60.9,81.0,60.5,53940.0,4.915230423,31380.0,4225.0,2.3,0.0149696291109658,15.44,2.8573,42.5428,-20.0,2.3537,1131.0,96.69,0.69,0.018167,-0.016506,-0.06783099999999999,0.185,7.37,8478.61
2004-08-31,6.38000011,5.5,5.51,0,27.8054977261823,889.345584434485,0.012187493999999998,0.0289409266050011,1.109667046,0,0,82.820448164942,2,1104.24,1094.72,1104.24,1099.15,19.44769285,56.78,0.87000011,1,0,0.0,37.2401884570436,0.01703809,1.55,1.568,0.0128543526454767,5.5,1978.0,2.5389,4.1167,88.94,0.004544754,60.9,81.0,60.5,47580.0,7.0694645000000005,54000.0,4186.0,2.3,0.0146252004105396,15.29,2.8707,41.9167,-20.0,2.3559,2136.0,26.87,0.59,0.015453,-0.014773,-0.079849,0.191,7.97,11659.35
2004-09-01,6.32000017,5.5,5.51,0,27.837989769893397,889.345584434485,0.012187493999999998,0.0289409266050011,1.074666151,0,0,82.97697963049501,1,1105.91,1099.11,1109.25,1104.24,19.48396758,56.76,0.81000017,1,0,0.0,37.293521610321605,0.017309166,1.53,1.547,0.0100749417567021,5.5,1978.0,2.5453,4.1128,88.87,0.004544754,60.9,81.0,60.5,43980.0,8.341680157,34260.0,4134.0,2.3,0.0132444051300417,14.91,2.8764,41.85,-20.0,2.359,1888.0,66.32,0.77,0.016121,-0.013880000000000002,-0.072588,0.191,8.05,7812.56
2004-09-02,6.32999992,5.5,5.55,0,28.140459006286804,889.345584434485,0.012187493999999998,0.0289409266050011,1.116276312,1,0,83.916174386949,0,1118.31,1105.6,1119.11,1105.91,19.69549137,56.78,0.77999992,0,0,0.0,37.7087853965782,0.016869195,1.51,1.5630000000000002,0.003960065726921071,5.5,1978.0,2.625,4.2129,88.98,0.00758347,60.9,81.0,60.5,30660.0,5.935576495,51780.0,4077.0,2.3,0.0116563348997204,14.28,2.9088,42.0554,-20.0,2.3853,2229.0,35.27,0.72,0.018775999999999998,-0.017133000000000002,-0.080885,0.191,8.26,10320.17
2004-09-03,6.36999989,5.5,5.63,0,28.0130853034636,889.345584434485,0.012187493999999998,0.0289409266050011,1.030888491,0,0,83.573295051222,0,1113.63,1113.57,1120.8,1118.31,19.61306798,56.78,0.73999989,0,0,0.0,37.548181444812705,0.016922613,1.48,1.6119999999999999,0.011319024638732002,5.4,1978.0,2.6558,4.2945,89.63,0.00758347,60.9,81.0,60.5,49620.0,7.4848450920000005,31860.0,4040.0,2.3,0.0108910873366826,13.91,2.8967,42.0028,-20.0,2.4221,1260.0,152.34,0.79,0.016253999999999998,-0.02005,-0.106322,0.191,6.36,8673.19
2004-09-07,6.44999981,5.5,5.57,0,28.1963329795454,889.345584434485,0.012187493999999998,0.0289409266050011,1.119341478,0,0,84.12488325615,0,1121.3,1113.63,1124.08,1113.63,19.730776000000002,56.83,0.8799998099999989,0,0,0.0,37.8038466423881,0.016837251,1.54,1.597,0.00676377977290193,5.4,1978.0,2.6199,4.238,89.23,0.00758347,60.9,81.0,60.5,30660.0,7.4297478560000005,45900.0,4018.0,2.3,0.0117525914147174,14.07,2.9158,41.8014,-20.0,2.3934,2253.0,85.16,0.7,0.015911,-0.015528,-0.077026,0.191,6.64,10385.79
2004-09-08,6.38999987,5.5,5.51,0,28.0602109384945,889.345584434485,0.012187493999999998,0.0289409266050011,1.010548194,0,0,83.916174386949,0,1116.27,1116.27,1123.05,1121.3,19.6388107,56.84,0.87999987,0,0,0.0,37.6312677263928,0.017028371,1.51,1.6119999999999999,0.00165060490492264,5.4,1978.0,2.5197,4.1587,88.77,0.00758347,62.1,81.5,58.5,51060.0,7.496724972999999,34200.0,4056.0,2.3,0.0117546446408637,14.06,2.9024,41.7164,-20.0,2.3572,1210.0,96.31,0.81,0.013428,-0.011746,-0.050266000000000005,0.24,6.62,10275.04
2004-09-09,6.32999992,5.5,5.55,1,28.1036100331044,889.345584434485,0.012187493999999998,0.0289409266050011,0.996333008,0,0,83.84163598427101,0,1118.38,1113.62,1121.3,1116.27,19.67593244,56.84,0.77999992,0,0,0.0,37.699373296560296,0.016997157,1.49,1.608,0.00554749542302571,5.4,1978.0,2.5666,4.1953,88.83,0.00758347,62.1,81.5,58.5,38820.0,7.223814982,50280.0,4109.0,2.3,0.0117461400080939,14.01,2.9081,41.7772,-20.0,2.3767,1866.0,106.59,0.72,0.013925,-0.015303,-0.06304,0.24,6.41,11023.41
2004-09-10,6.36999989,5.5,5.53,0,28.233149543182602,889.345584434485,0.012187493999999998,0.0289409266050011,0.9601123009999999,0,0,84.273959316114,0,1123.92,1114.39,1125.26,1118.38,19.77339901,56.84,0.83999989,0,0,0.0,37.883099830804,0.016838343000000002,1.48,1.6230000000000002,0.00462726214668459,5.4,1978.0,2.5366,4.1856,88.39,0.00758347,62.1,81.5,58.5,31380.0,7.62280025,52200.0,4163.0,2.3,0.0116496555153345,13.76,2.9221,41.8083,-20.0,2.3602,1805.0,64.71,0.61,0.017209000000000002,-0.014621,-0.069577,0.24,6.28,9723.55
2004-09-13,6.3499999,5.5,5.5,0,28.271201689292496,889.345584434485,0.012187493999999998,0.0289409266050011,1.011162624,0,0,84.549755654753,0,1125.82,1123.35,1129.78,1123.92,19.80682618,56.84,0.8499999,0,0,0.0,37.9440882431349,0.016815725,1.51,1.6159999999999999,-0.00467138864280567,5.4,1978.0,2.4967,4.1354,88.54,0.00758347,62.1,81.5,58.5,52560.0,6.507924302999999,43740.0,4192.0,2.3,0.0104110141236025,13.17,2.927,41.7708,-20.0,2.3409999999999997,1838.0,46.45,0.56,0.015419,-0.014634999999999999,-0.07033099999999999,0.27899999999999997,6.49,12842.93
2004-09-14,6.30999994,5.5,5.49,0,28.3245484248192,889.345584434485,0.012187493999999998,0.0289409266050011,0.9089175829999999,0,0,84.721198676878,0,1128.33,1124.72,1129.46,1125.82,19.85098522,56.84,0.81999994,0,0,0.0,38.025597281839296,0.016776705,1.4,1.6230000000000002,-0.0023519653625561103,5.4,1978.0,2.4745,4.1238,88.46,0.00758347,62.1,81.5,58.5,33180.0,5.576275879,52200.0,4205.0,2.3,0.0117851670047854,13.56,2.9335,41.7277,-20.0,2.3278,1472.0,81.19,0.67,0.014602,-0.015147999999999998,-0.06778200000000001,0.27899999999999997,6.41,10724.37
2004-09-15,6.30000019,5.5,5.51,0,28.1002896133626,892.460241597323,0.012187493999999998,0.0256835947346952,0.9220171070000001,0,0,84.080161258092,0,1120.37,1119.74,1128.33,1128.33,19.714411399999996,56.83,0.790000190000001,0,0,-0.00260586549624477,37.7344423032686,0.016892616000000003,1.57,1.632,-0.007319295784901741,5.4,1978.0,2.5048,4.1643,89.15,0.00758347,62.1,81.5,58.5,42480.0,6.628635172,30660.0,4208.0,2.3,0.0150676441757536,14.64,2.9131,41.6932,-20.0,2.3268,1226.0,91.91,0.64,0.013765000000000001,-0.016668000000000002,-0.077403,0.27899999999999997,6.5,9707.57
2004-09-16,6.32000017,5.5,5.43,0,28.169208130524503,892.460241597323,0.012187493999999998,0.026211717271396002,0.970085842,0,0,84.333591379961,0,1123.5,1120.37,1126.06,1120.37,19.76948795,56.83,0.89000017,0,0,-0.00153190109282288,37.836846566999995,0.016872123,1.61,1.632,-0.0157246196770186,5.4,1978.0,2.4125,4.0719,88.8,0.00758347,62.1,81.5,58.5,30660.0,4.27682633,34860.0,4214.0,2.3,0.0145853817040051,14.39,2.9211,41.5819,-20.0,2.2725,2263.0,49.03,0.61,0.01586,-0.014805,-0.06877899999999999,0.24600000000000002,6.54,10265.31
2004-09-17,6.23999977,5.5,5.47,0,28.286210733916803,892.460241597323,0.012187493999999998,0.026211717271396002,0.950499742,0,0,84.690636135386,0,1128.55,1123.5,1130.48,1123.5,19.85834946,56.83,0.76999977,0,0,-0.000986059226101864,38.0038524858774,0.01677705,1.58,1.6680000000000001,-0.0153655948145992,5.4,1978.0,2.4163,4.1064,88.84,0.00758347,62.1,81.5,58.5,30660.0,6.397396132999999,35940.0,4220.0,2.3,0.0137910294349013,14.03,2.9341,41.597,-20.0,2.276,1587.0,69.1,0.66,0.014988,-0.010851000000000001,-0.058815,0.24600000000000002,6.51,11923.23
2004-09-20,6.26999998,5.5,5.42,0,28.1175347694312,892.460241597323,0.012187493999999998,0.026211717271396002,0.9056691990000001,0,0,84.18166824988201,0,1122.2,1120.34,1128.55,1128.55,19.76400141,56.78,0.84999998,0,1,-0.00044021735938084406,37.787059567446605,0.016863028000000002,1.64,1.663,-0.0157282538198604,5.4,1978.0,2.3666,4.0564,88.99,0.00758347,62.1,81.5,58.5,48180.0,7.405173075,30660.0,4233.0,2.3,0.0148254813515252,14.43,2.9171,41.6592,-20.0,2.271,1200.0,64.53,0.58,0.015026,-0.016615,-0.06218099999999999,0.214,6.57,11253.3
2004-09-21,6.21000004,5.5,5.39,0,28.2858717503791,892.460241597323,0.012187493999999998,0.026211717271396002,0.9648531440000001,0,0,84.54842248401,1,1129.3,1122.2,1131.54,1122.2,19.89254888,56.77,0.82000004,0,0,0.000105624507340175,38.023075245636896,0.01675367,1.7,1.683,-0.0153023760994416,5.4,2000.0,2.3246,4.0353,88.13,0.00758347,62.1,81.5,58.5,30660.0,6.086622719,51060.0,4229.0,2.3,0.0127161724317783,13.66,2.9358,41.6693,-20.0,2.2534,2168.0,65.32,0.72,0.015902,-0.015366999999999999,-0.07647000000000001,0.214,6.27,13111.59
2004-09-22,6.19000006,5.5,5.33,0,27.8822163217997,892.460241597323,0.012187493999999998,0.026211717271396002,0.960779025,0,0,83.493067149696,2,1113.56,1112.67,1129.3,1129.3,19.61528977,56.77,0.86000006,0,0,0.0,37.4902794891821,0.017006349,1.78,1.6740000000000002,0.0022773641285169103,5.4,2000.0,2.2776,3.978,88.51,0.00758347,62.1,81.5,58.5,53640.0,6.8934263929999995,30660.0,4222.0,2.3,0.0154128714686385,14.74,2.895,42.3331,-20.0,2.2547,877.0,30.88,0.95,0.01515,-0.016378999999999998,-0.073375,0.27899999999999997,6.45,11289.77
2004-09-23,6.13000011,5.5,5.35,0,27.7426551725099,892.460241597323,0.012187493999999998,0.026211717271396002,0.848945057,0,0,83.043974008495,3,1108.36,1108.05,1113.61,1113.56,19.52025361,56.78,0.78000011,0,0,0.0,37.3122281803324,0.017289013,1.8,1.686,0.00695424248716864,5.4,2000.0,2.3056,4.0161,88.44,0.00758347,62.1,81.5,58.5,43020.0,7.801740152000001,30660.0,4180.0,2.3,0.0156569007113832,14.8,2.8813,42.3932,-20.0,2.2619,1374.0,27.9,0.81,0.015635,-0.014232,-0.087844,0.214,6.93,14936.58
2004-09-24,6.1500001,6.7,5.35,0,27.7770868835638,892.460241597323,0.012187493999999998,0.026211717271396002,0.861169657,0,0,83.425700858225,4,1110.11,1108.36,1113.81,1108.36,19.54419014,56.8,0.8000001,0,0,0.0,37.3681413710703,0.017255921,1.76,1.6909999999999998,0.0191361699031688,5.4,2000.0,2.3068,4.0273,88.4,-0.010737636000000002,62.1,81.5,58.5,30660.0,6.0414812179999995,47340.0,4149.0,2.3,0.0142397509723718,14.28,2.885,42.2195,-20.0,2.2613,1680.0,82.95,0.82,0.015512,-0.014028,-0.080292,0.15,6.65,11226.88
