,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME
1984-06-11,15.04,2.38,13.5,0,9.56602849557636,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.91715403383949,0,153.06,153.0,155.17,155.17,10.04990151,15.23,1.54,0,0,0.0,20.671199081060397,0.046851893,11.16,10.03,-0.009602334431662909,7.5,1963.0,3.034,13.535,133.32,0.00020150099999999998,59.2,62.5,58.6,54000.0,4.640056802,32520.0
1984-06-12,15.04,2.38,13.49,0,9.512021135150711,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.87916548947276,0,152.19,151.61,153.07,153.06,9.992777412999999,15.23,1.55,0,0,0.0,20.5542180889637,0.047129110999999994,10.83,10.07,0.0018806321590969898,7.5,1963.0,3.05,13.505,133.78,0.00020150099999999998,59.2,62.5,58.6,43320.0,5.801057019,32520.0
1984-06-13,14.95,2.38,13.47,0,9.50863704882015,521.655818850675,0.0,0.0404993618347653,0.0,0,0,6.8777825486929,0,152.13,151.86,152.85,152.19,9.98883782,15.23,1.48,0,0,-0.00323232762960401,20.5466259939439,0.047157089000000006,10.66,9.89,0.0167795308521606,7.5,1963.0,3.161,13.411,133.47,0.00020150099999999998,59.2,62.5,58.6,45480.0,5.33247332,33720.0
1984-06-14,14.95,2.38,13.48,0,9.400242716061198,521.655818850675,0.0,0.0404993618347653,0.0,0,0,6.80044670458994,0,150.39,150.31,152.14,152.12,9.874589626,15.23,1.47,0,0,-0.0024242457222030103,20.312124106905802,0.047712192,11.04,9.88,0.0261423412103475,7.5,1963.0,3.0239999999999996,13.270999999999999,133.59,0.00020150099999999998,59.2,62.5,58.6,37860.0,7.493551763999999,32520.0
1984-06-15,14.95,2.38,13.45,0,9.29760540218076,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.74028783205835,0,149.03,149.02,150.71,150.49,9.785292186,15.23,1.5,0,0,-6.87745509374352e-05,20.0900655200062,0.048158515,11.33,9.88,0.0348934666467157,7.5,1963.0,2.93,13.185,134.29,0.00020150099999999998,59.2,62.5,58.6,47580.0,6.903888801,33600.0
1984-06-18,14.95,2.38,13.45,0,9.46642902076663,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.86374157339646,0,151.73,148.53,151.92,149.03,9.962573867,15.23,1.5,0,0,0.000352460040497424,20.45456850717,0.047312268,11.56,9.96,0.0137517491156838,7.5,1963.0,2.904,13.213,134.81,0.00020150099999999998,59.2,62.5,58.6,33660.0,9.693931674,51540.0
1984-06-19,14.95,2.38,13.48,0,9.521711539443618,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.904888883639951,0,152.61,151.73,153.0,151.73,10.02035456,15.23,1.47,0,0,0.00077369463193229,20.5737275797606,0.047050111,11.55,9.91,-0.00026003381663427996,7.5,1782.0,3.0260000000000002,13.375,134.72,0.00020150099999999998,59.2,62.5,58.6,32580.0,5.0397727880000005,44700.0
1984-06-20,15.01,2.38,13.59,0,9.66123131679224,521.975656875721,0.0,0.042433598414596,0.0,0,0,7.00712535949478,1,154.84,150.96,154.84,151.89,10.1667761,15.23,1.42,0,0,0.000386847315966145,20.8748901353311,0.046383005,12.31,9.91,-0.0217987825180037,7.5,1782.0,3.339,13.599,135.62,0.00020150099999999998,59.2,62.5,58.6,33600.0,13.7931823,53820.0
1984-06-21,15.01,2.38,13.57,0,9.64102451048639,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.9935312094324305,2,154.51,154.05,155.64,154.84,10.14510834,15.23,1.44,0,0,0.0,20.830926511145698,0.046492599,11.9,9.93,-0.0117822957548029,7.5,1782.0,3.3739999999999997,13.695,135.84,0.00020150099999999998,59.2,62.5,58.6,33660.0,10.60537218,46260.0
1984-06-22,15.01,2.36,13.65,0,9.638287760756981,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.99260799607855,3,154.46,153.89,154.92,154.51,10.14182534,15.23,1.36,0,0,0.0,20.8247070329137,0.046517925,11.51,9.84,-0.009235322082136191,7.5,1782.0,3.4539999999999997,13.623,135.94,0.00020150099999999998,59.2,62.5,58.6,33960.0,5.4958461739999995,52560.0
1984-06-25,15.01,2.36,13.65,0,9.60809344267971,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.97176522355809,4,153.97,153.86,154.67,154.46,10.109652,15.23,1.36,0,0,0.0,20.7591598199456,0.046676275,11.08,9.75,-0.00592388875565107,7.5,1782.0,3.444,13.742,136.9,0.00020150099999999998,59.2,62.5,58.6,53820.0,3.7715418639999996,33540.0
1984-06-26,15.01,2.36,13.69,0,9.52984468670769,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.91605282654987,5,152.71,152.47,153.97,153.97,10.02692055,15.23,1.32,1,0,0.0,20.5897868113497,0.047071792,10.84,9.8,0.00555610896545447,7.5,1782.0,3.54,13.718,136.31,0.055183509000000006,59.2,62.5,58.6,53220.0,5.391050916,32520.0
1984-06-27,15.06,2.36,13.7,0,9.46344681062034,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.8689345020693695,4,151.64,151.3,152.88,152.71,9.956664477999999,15.23,1.36,1,0,0.0,20.4460197488062,0.047414407,10.51,9.75,0.00645077474120971,7.5,1782.0,3.63,13.73,136.82,0.055183509000000006,59.2,62.5,58.6,52860.0,6.117991031,36120.0
1984-06-28,15.06,2.36,13.74,0,9.53871361209421,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.92463262774364,3,152.84,151.62,153.07,151.64,10.03545634,15.23,1.32,1,0,0.0,20.6083192741219,0.047052525,10.64,9.84,-0.00484243855544891,7.5,1782.0,3.574,13.777999999999999,136.34,0.055183509000000006,59.2,62.5,58.6,32640.0,6.440369246,53100.0
1984-06-29,15.06,2.36,13.75,0,9.560311522517999,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.94137802179745,2,153.18,152.82,154.08,152.84,10.057780699999999,15.23,1.31,1,0,0.0,20.6546611402989,0.04695819,10.85,9.92,0.00026657738377738,7.5,1782.0,3.552,13.839,136.26,0.055183509000000006,59.2,62.5,58.6,32520.0,6.278340717000001,47340.0
1984-07-02,15.06,2.36,13.76,0,9.56193812331112,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.943625797896509,1,153.2,152.44,153.22,153.16,10.05909389,15.23,1.3,1,0,0.0,20.6578518246371,0.046962162,11.43,9.74,-0.0029253921836865197,7.5,1782.0,3.4419999999999997,13.815,136.7,0.055183509000000006,59.2,62.5,58.6,47280.0,3.777112657,32700.0
1984-07-03,15.06,2.36,13.66,0,9.59352480973333,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.967629494762219,0,153.7,153.1,153.86,153.2,10.09192383,15.23,1.4,0,0,0.0,20.7257646923537,0.046819459,10.88,9.98,-0.0215328285273643,7.5,1782.0,3.4210000000000003,13.706,137.81,0.055183509000000006,59.2,62.5,58.6,32580.0,3.869322056,52740.0
1984-07-05,15.2,2.36,13.65,0,9.53522935950066,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.92635878639205,0,152.76,152.71,153.87,153.7,10.03020355,15.23,1.55,0,0,0.0,20.599494719259397,0.047117690999999996,11.25,9.96,-0.0189153355971174,7.5,1782.0,3.41,13.742,138.49,0.055183509000000006,59.2,62.5,58.6,54000.0,3.890525245,34560.0
1984-07-06,15.2,2.36,13.67,0,9.50314630097591,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.90412348831624,0,152.24,151.63,152.76,152.76,9.996060407,15.23,1.53,0,0,0.0,20.5298527948687,0.047288794,11.13,10.0,-0.009850949113094679,7.1,1782.0,3.2969999999999997,13.658,138.88,0.055183509000000006,59.2,62.5,58.6,40860.0,4.271471605,32580.0
1984-07-09,15.2,2.36,13.62,0,9.57343675496718,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.95625828957608,0,153.36,151.44,153.53,152.24,10.06959947,15.23,1.58,0,0,0.0,20.681366054019,0.046953532,11.52,10.0,-0.0124208190133556,7.1,1782.0,2.938,13.386,139.18,0.055183509000000006,59.2,62.5,58.6,42360.0,8.39180822,53040.0
1984-07-10,15.2,2.36,13.56,0,9.54447342307138,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.93628232339658,0,152.89,152.57,153.53,153.36,10.03873933,15.23,1.64,0,0,0.0,20.6184580577472,0.047107994,11.37,10.09,-0.00421849144294046,7.1,1782.0,3.0060000000000002,13.515,138.56,0.055183509000000006,59.2,62.5,58.6,47820.0,5.611803332,38400.0
1984-07-11,15.29,2.36,13.57,0,9.399388599465858,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.83191839075703,0,150.56,150.55,152.89,152.89,9.885751806,15.23,1.72,0,0,0.0,20.3047015365876,0.047847296,11.22,10.1,0.00467889051718376,7.1,1782.0,2.991,13.485999999999999,139.17,0.055183509000000006,59.2,62.5,58.6,54000.0,5.842508836,32520.0
1984-07-12,15.29,2.36,13.5,0,9.3666696137784,521.975656875721,0.0,0.042433598414596,0.0,0,0,6.80921202521698,0,150.03,149.63,151.06,150.56,9.850952068,15.23,1.79,0,0,0.0,20.2336826469953,0.048026637999999996,11.03,10.03,0.00137084318688496,7.1,1782.0,2.946,13.374,139.56,0.055183509000000006,59.2,62.5,58.6,46020.0,7.52586655,36900.0
1984-07-13,15.29,2.36,13.41,0,9.420107276182211,523.255008975907,0.0,0.040419499042895,0.0,0,0,6.84913340434682,0,150.88,150.03,151.16,150.03,9.906762967999999,15.23,1.88,0,0,-0.00161127949736084,20.3487736458721,0.047766332,11.0,9.96,-0.00975087191499406,7.1,1782.0,2.8760000000000003,13.205,138.65,0.055183509000000006,59.2,62.5,58.6,32520.0,6.699672714,44940.0
1984-07-16,15.29,2.36,13.3,0,9.46543204881073,523.255008975907,0.0,0.040419499042895,0.0,0,0,6.88316132151146,0,151.6,150.01,151.61,150.88,9.954038083,15.23,1.99,0,1,-0.0012084596230206301,20.446332888239,0.047549682,11.45,10.0,-0.0185310455632093,7.1,1782.0,2.7310000000000003,13.339,138.28,0.055183509000000006,59.2,62.5,58.6,47280.0,8.311542869,54000.0
1984-07-17,15.29,2.36,13.39,0,9.514506445438089,523.255008975907,0.0,0.040419499042895,0.0,0,0,6.91992008947083,0,152.38,151.26,152.6,151.6,10.00525279,15.23,1.9,0,0,-0.00080563974868042,20.551985069524502,0.047316442,11.4,10.18,-0.031284979476171,7.1,1782.0,2.747,13.309000000000001,139.28,0.055183509000000006,59.2,62.5,58.6,33420.0,7.294654336,45180.0
1984-07-18,15.16,2.36,13.34,0,9.435467930612019,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.8767604231232,0,151.4,151.11,152.38,152.38,9.940906106,15.23,1.82,0,0,0.0011415821497063698,20.380903252224396,0.047632939000000006,11.6,10.11,-0.0180244737791799,7.1,1900.0,2.739,13.234000000000002,139.9,0.055183509000000006,59.2,62.5,58.6,51780.0,4.522833252,32520.0
1984-07-19,15.16,2.36,13.37,0,9.37165803052207,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.83132126068913,0,150.37,150.27,151.4,151.4,9.873276427999999,15.23,1.79,0,0,0.00115830151803493,20.2427179527166,0.047969505999999995,11.36,10.12,-0.00283643105014846,7.1,1900.0,2.721,13.245,139.11,0.055183509000000006,59.2,62.5,58.6,44100.0,6.1830064270000005,32520.0
1984-07-20,15.16,2.32,13.42,0,9.32093120551164,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.79541346753574,1,149.55,149.07,150.58,150.37,9.819435325,15.23,1.74,0,0,0.000772201012023285,20.132793242185198,0.048242877,11.09,10.15,0.00999984272077005,7.1,1900.0,2.784,13.327,139.77,0.055183509000000006,59.2,62.5,58.6,53700.0,4.655348476,35640.0
1984-07-23,15.16,2.32,13.47,0,9.28391234669456,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.76949516558833,2,148.95,147.85,149.55,149.55,9.780039396,15.23,1.69,0,0,0.000386100506011643,20.052477390996398,0.048447599,11.49,10.21,0.0073821434235680295,7.1,1900.0,2.609,13.302999999999999,140.48,0.055183509000000006,59.2,62.5,58.6,40020.0,9.245273395,32520.0
1984-07-24,15.16,2.32,13.45,0,9.21385444179919,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.71948421530223,3,147.82,147.78,149.28,148.95,9.705843729,15.23,1.71,0,0,0.0,19.900801017093002,0.048828422999999996,11.21,10.27,0.0181149711312345,7.1,1900.0,2.5789999999999997,13.28,140.04,0.055183509000000006,59.2,62.5,58.6,54000.0,6.486968816,33900.0
1984-07-25,15.18,2.32,13.34,0,9.27718554803582,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.766741670058581,4,148.83,147.26,149.3,147.82,9.77216021,15.23,1.84,0,0,0.0,20.0372258188942,0.048507459,11.02,10.26,0.033744742959266,7.1,1900.0,2.395,13.061,139.43,0.055183509000000006,59.2,62.5,58.6,38100.0,9.992623015,50040.0
1984-07-26,15.18,2.32,13.22,0,9.35548228060935,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.824920425954651,5,150.08,148.83,150.16,148.83,9.854235062,15.23,1.96,1,0,0.0,20.2059653337588,0.048113757,11.29,10.24,0.0504276462158271,7.1,1900.0,2.17,12.822000000000001,139.09,0.014520625,59.2,62.5,58.6,32520.0,4.942435372,50280.0
1984-07-27,15.18,2.32,13.13,0,9.42505757084133,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.87674412570503,4,151.19,149.99,151.38,150.08,9.927117531,15.23,2.05,1,0,0.0,20.355859340451,0.047770754000000006,11.33,10.28,0.0702612583779312,7.1,1900.0,2.231,12.912,140.72,0.014520625,59.2,62.5,58.6,34440.0,5.266132608,47100.0
1984-07-30,15.18,2.32,13.17,0,9.3630972389263,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.832606482175809,3,150.19,150.14,151.19,151.19,9.861457649,15.23,2.01,1,0,0.0,20.2216646214975,0.048099127,11.53,10.34,0.078413512376479,7.1,1900.0,2.187,13.02,141.07,0.014520625,59.2,62.5,58.6,53640.0,4.744666716,32520.0
1984-07-31,15.18,2.32,13.14,0,9.392777569614061,523.255008975907,0.0,0.0423500015729532,0.0,0,0,6.85533497043129,2,150.66,149.65,150.77,150.19,9.892317794,15.23,2.04,1,0,0.0,20.2853862346247,0.047959349000000005,11.83,10.4,0.0759475182863249,7.1,1900.0,2.048,12.867,141.29,0.014520625,59.2,62.5,58.6,43560.0,5.124703093,52860.0
1984-08-01,15.09,2.32,13.04,0,9.60638282355118,523.255008975907,0.0,0.0423500015729532,0.0,0,0,7.01229889826918,1,154.08,150.66,154.08,150.66,10.11687459,15.23,2.05,1,0,0.0,20.746313680255803,0.046904875,12.04,10.43,0.0475691598276007,7.1,1900.0,1.9969999999999999,12.856,141.71,0.014520625,59.2,62.5,58.6,32520.0,8.189176658,50100.0
1984-08-02,15.09,2.32,12.97,0,9.85055614676802,523.255008975907,0.0,0.0423500015729532,0.0,0,0,7.191593258566309,0,157.99,154.08,157.99,154.08,10.37360473,15.23,2.12,0,0,0.0,21.2732352104473,0.04575385,11.65,10.46,0.0456574259085227,7.1,1900.0,1.766,12.632,140.9,0.014520625,59.2,62.5,58.6,32520.0,11.78397642,53460.0
1984-08-03,15.09,2.32,12.94,0,10.1228071478903,523.255008975907,0.0,0.0423500015729532,0.0,0,0,7.391404894845179,0,162.35,157.99,162.56,160.28,10.65988181,15.23,2.15,0,0,0.0,21.8607688675526,0.044534149,11.5,10.46,0.0177026393280315,7.5,1900.0,1.681,12.555,139.36,0.014520625,59.2,62.5,58.6,32520.0,15.03156911,53280.0
1984-08-06,15.09,2.32,12.92,0,10.1388037432497,523.255008975907,0.0,0.0423500015729532,0.0,0,0,7.4041345558766,0,162.6,162.09,165.27,162.35,10.67629678,15.23,2.17,0,0,0.0,21.894891713210303,0.044474707,11.76,10.54,0.0162177981610463,7.5,1900.0,1.7269999999999999,12.71,140.26,0.014520625,59.2,62.5,58.6,51540.0,16.09021882,35640.0
1984-08-07,15.09,2.32,12.92,0,10.1460713518473,523.255008975907,0.0,0.0423500015729532,0.0,0,0,7.41049150874876,0,162.71,160.81,163.58,162.6,10.68351937,15.23,2.17,0,0,0.0,21.9101600725684,0.044453663,11.74,10.53,0.00941214454912309,7.5,1900.0,1.7280000000000002,12.665,141.39,0.014520625,54.1,61.3,56.1,33540.0,12.92209897,48540.0
1984-08-08,14.89,2.32,12.86,0,10.086614780926,523.255008975907,0.0,0.0423500015729532,0.0,0,0,7.36811736003233,0,161.75,161.75,163.87,162.71,10.62048588,15.23,2.03,0,0,0.0,21.7813384821961,0.044726577000000003,11.5,10.47,0.00542193479004001,7.5,1900.0,1.736,12.627,140.81,0.014520625,54.1,61.3,56.1,54000.0,7.911184196000001,35820.0
1984-08-09,14.89,2.32,12.76,0,10.3233716298011,523.255008975907,0.0,0.0423500015729532,0.0,0,0,7.54210984537892,0,165.54,161.47,165.88,161.75,10.86933684,15.23,2.13,0,0,0.0,22.2921583383173,0.043711442,11.62,10.41,-0.011803205954962,7.5,1900.0,1.778,12.505,140.81,0.014520625,54.1,61.3,56.1,32880.0,12.14655767,51780.0
1984-08-10,14.89,2.32,12.74,0,10.316302763446801,523.255008975907,0.0,0.0423500015729532,0.0,0,0,7.53800034662704,0,165.42,165.24,168.59,165.54,10.86145765,15.23,2.15,0,0,0.0,22.2764505683808,0.043753227,11.57,10.43,-0.00882639219944838,7.5,1900.0,1.787,12.661,140.67,0.014520625,54.1,61.3,56.1,53940.0,17.35035127,34380.0
1984-08-13,14.89,2.32,12.81,0,10.3173406822522,523.255008975907,0.0,0.0423500015729532,0.0,0,0,7.5398140598798395,0,165.43,163.98,165.49,164.84,10.86211425,15.23,2.08,0,0,0.0,22.278244735616397,0.043760655999999995,11.73,10.45,-0.00403144455443072,7.5,1900.0,1.841,12.717,141.38,0.014520625,54.1,61.3,56.1,40740.0,7.49231574,53220.0
1984-08-14,14.89,2.32,12.84,0,10.254761658544801,523.255008975907,0.0,0.0383339319180633,0.0,0,0,7.495139492215821,0,164.42,164.28,166.09,165.43,10.79579777,15.23,2.05,0,0,-0.0032128557239119,22.1426697992656,0.044039605999999995,11.52,10.3,0.0194540092084953,7.5,1900.0,1.98,12.649000000000001,140.14,0.014520625,54.1,61.3,56.1,52440.0,6.188005236,33660.0
1984-08-15,14.65,2.32,12.89,0,10.1541304821572,529.651769476835,0.0,0.0383339319180633,0.0,0,0,7.42264977653709,0,162.8,162.75,164.42,164.42,10.68942876,15.23,1.76,0,0,-0.00240964179293392,21.924934001370396,0.044488075999999994,11.82,10.2,0.0247510482477961,7.5,1900.0,2.162,12.807,139.82,0.014520625,54.1,61.3,56.1,53940.0,8.506046306,32520.0
1984-08-16,14.65,2.32,12.89,0,10.175819209797199,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.468234402798231,0,163.77,162.75,164.42,162.8,10.75311884,15.23,1.76,0,0,0.00147346044639747,21.9713145789531,0.044234752,11.74,10.26,0.0191677349284431,7.5,1761.0,1.902,12.672,139.01,0.014520625,54.1,61.3,56.1,32700.0,6.19436491,45780.0
1984-08-17,14.65,2.32,12.87,0,10.199247143871801,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.4864661410515305,0,164.14,163.78,164.61,164.3,10.777413000000001,15.23,1.78,0,0,0.00150670230028709,22.021444803476896,0.044145193,11.77,10.33,0.0192396136030577,7.5,1761.0,1.9469999999999998,12.671,139.27,0.014520625,54.1,61.3,56.1,32520.0,4.447390626000001,34020.0
1984-08-20,14.65,2.32,12.86,0,10.2493970055056,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.52431359769101,0,164.94,163.76,164.94,164.14,10.82994091,15.23,1.79,0,1,0.00153994415417671,22.1292641040362,0.043941182999999995,11.87,10.44,0.00797124020406357,7.5,1761.0,1.845,12.66,139.63,0.014520625,54.1,61.3,56.1,45660.0,6.681334641,52500.0
1984-08-21,14.65,2.32,12.87,0,10.429429310084501,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.65751053520647,0,167.83,164.93,168.22,164.94,11.01969796,15.23,1.78,0,0,0.000769972077088357,22.517495923165498,0.043194455,11.83,10.42,-0.00363831786834084,7.5,1761.0,1.7480000000000002,12.57,140.22,0.014520625,54.1,61.3,56.1,32520.0,9.119447659,46140.0
1984-08-22,14.63,2.32,12.84,0,10.3820242288634,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.62373780565989,1,167.06,166.92,168.8,167.83,10.96913986,15.23,1.79,0,0,0.0,22.4146729585023,0.04340352,11.61,10.41,-0.000823601820773601,7.5,1761.0,1.807,12.637,139.96,0.014520625,54.1,61.3,56.1,51060.0,7.059027598999999,38940.0
1984-08-23,14.63,2.32,12.84,0,10.3861976890257,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.627835878069919,2,167.12,166.61,167.78,167.06,10.97307945,15.23,1.79,0,0,0.0,22.423205801591603,0.04339791,11.57,10.45,-0.00417320633671794,7.5,1761.0,1.79,12.659,139.4,0.014520625,54.1,61.3,56.1,34560.0,5.341432548999999,47280.0
1984-08-24,14.63,2.38,12.83,0,10.4108809154735,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.646998635856611,3,167.51,167.12,167.52,167.12,10.9986868,15.23,1.8,0,0,0.0,22.4760129736737,0.043307057,11.53,10.48,-0.006019581075418229,7.5,1761.0,1.7719999999999998,12.681,139.81,0.014520625,54.1,61.3,56.1,32520.0,2.58838985,34620.0
1984-08-27,14.63,2.38,12.9,0,10.3448218458304,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.5995143532918705,4,166.44,165.81,167.51,167.51,10.92843073,15.23,1.73,0,0,0.0,22.3329151225741,0.043595719000000005,11.68,10.67,-0.0104672291059261,7.5,1761.0,1.725,12.805,140.14,0.027968529,54.1,61.3,56.1,49800.0,5.168444482,32520.0
1984-08-28,14.63,2.38,12.89,0,10.4049336893565,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.644709695384481,5,167.4,166.21,167.43,166.44,10.99146422,15.23,1.74,1,0,0.0,22.4621978360686,0.043355900999999995,11.47,10.65,-0.0198042212888983,7.5,1761.0,1.6840000000000002,12.770999999999999,139.94,0.027968529,54.1,61.3,56.1,34620.0,4.164770872,52200.0
1984-08-29,14.55,2.38,12.87,0,10.3867302631814,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.632372269928731,4,167.1,167.03,168.21,167.4,10.97176625,15.23,1.68,1,0,0.0,22.422407633513103,0.04344395,11.2,10.66,-0.0097725211750379,7.5,1761.0,1.722,12.815999999999999,139.75,0.027968529,54.1,61.3,56.1,50760.0,5.883179996,34200.0
1984-08-30,14.55,2.38,12.87,0,10.3560926444469,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.610897545305081,3,166.6,166.55,167.19,167.1,10.93893631,15.23,1.68,1,0,0.0,22.355773647019898,0.043584577,11.65,10.65,-0.0145373622114357,7.5,1761.0,1.7480000000000002,12.85,140.11,0.027968529,54.1,61.3,56.1,53940.0,2.864213735,34500.0
1984-08-31,14.55,2.38,12.87,0,10.3615072199528,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.61591549617712,2,166.68,165.78,166.68,166.6,10.944189100000001,15.23,1.68,1,0,0.0,22.3669632824157,0.043573895,11.64,10.63,-0.0156896392000145,7.5,1761.0,1.726,12.770999999999999,140.33,0.027968529,54.1,61.3,56.1,40200.0,3.707757622,32520.0
1984-09-04,14.55,2.38,12.87,0,10.2500484735978,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.53503369020481,1,164.88,164.73,166.68,166.68,10.82600131,15.23,1.68,1,0,0.0,22.125864668764702,0.044059942000000005,11.81,10.67,-0.0036835172101047703,7.5,1761.0,1.79,12.940999999999999,141.92,0.027968529,54.1,61.3,56.1,45060.0,4.343666879,32520.0
1984-09-05,14.55,2.38,12.9,0,10.2138048166987,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.509434377954309,0,164.29,163.84,164.88,164.88,10.78726198,15.23,1.65,0,0,0.0,22.047129656601896,0.044228555999999995,11.72,10.63,0.00129019726933604,7.5,1761.0,1.854,12.895,142.86,0.027968529,54.1,61.3,56.1,39480.0,4.167561916,32520.0
1984-09-06,14.58,2.38,12.87,0,10.2987931436825,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.57296180809567,0,165.65,164.29,165.95,164.29,10.87655942,15.23,1.71,0,0,0.0,22.2300753110108,0.043875737000000005,11.71,10.6,0.0126373725297345,7.5,1761.0,1.754,12.780999999999999,142.66,0.027968529,54.1,61.3,56.1,32520.0,5.077452653,48420.0
1984-09-07,14.58,2.38,12.85,0,10.2191491383505,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.515808749605569,0,164.37,164.22,166.31,165.65,10.14003701,16.21,1.73,0,0,0.0,22.0587312705119,0.044227792,11.56,10.73,0.0253719139071972,7.5,1761.0,1.722,12.713,144.15,0.027968529,54.1,61.3,56.1,51180.0,6.154512522999999,33780.0
1984-09-10,14.58,2.38,12.83,0,10.2122465197783,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.51214349586421,0,164.26,163.06,165.05,164.37,10.13325108,16.21,1.75,0,0,0.0,22.0443951948168,0.044267798,11.36,10.42,0.0265641134222232,7.5,1761.0,1.771,12.572000000000001,144.23,0.027968529,54.0,58.7,53.0,34620.0,9.332160026,52260.0
1984-09-11,14.58,2.38,12.79,0,10.2239952915208,529.651769476835,0.0,0.0421837923035051,0.0,0,0,7.52219755182285,0,164.45,164.26,166.17,165.22,10.14497224,16.21,1.79,0,0,0.0,22.070316242622198,0.044227029,11.23,10.39,0.0181539009196756,7.5,1761.0,1.693,12.544,144.65,0.027968529,54.0,58.7,53.0,32520.0,8.539242203999999,39360.0
1984-09-12,14.56,2.38,12.74,0,10.238230786052,529.651769476835,0.0,0.0391822892997489,0.0,0,0,7.5340830935214695,0,164.68,164.14,164.81,164.45,10.15916101,16.21,1.82,0,0,-0.00240120240300499,22.101602271489398,0.044175621,11.66,10.4,0.0125105349801837,7.5,1761.0,1.694,12.467,144.3,0.027968529,54.0,58.7,53.0,33240.0,4.096782071,48000.0
1984-09-13,14.56,2.38,12.65,0,10.4408414647353,529.651769476835,0.0,0.0391822892997489,0.0,0,0,7.68459279486811,0,167.94,164.68,167.94,164.68,10.36027144,16.21,1.91,0,0,-0.00180090180225374,22.5395471640305,0.043328258,11.55,10.33,-0.00391962601915941,7.5,1761.0,1.531,12.258,145.78,0.027968529,54.0,58.7,53.0,32520.0,11.46685229,54000.0
1984-09-14,14.56,2.38,12.6,0,10.4929990412984,531.570797627113,0.0,0.0391822892997489,0.0,0,0,7.7243949614979,0,168.78,167.94,169.65,167.94,10.4120913,16.21,1.96,0,0,-0.00120060120150249,22.652705084196896,0.043122728,11.38,10.37,-0.0197148671987332,7.5,1761.0,1.557,12.356,145.58,0.027968529,54.0,58.7,53.0,32520.0,8.810407381000001,45900.0
1984-09-17,14.56,2.38,12.63,0,10.4683851143914,531.570797627113,0.0,0.0420599891273641,0.0,0,0,7.729879622186131,0,168.87,167.99,169.37,168.78,10.41764343,16.21,1.93,0,0,0.0017018592613409198,22.600120929998397,0.04310985,11.64,10.38,-0.0225934385179748,7.5,1761.0,1.63,12.367,147.29,0.027968529,54.0,58.7,53.0,33420.0,7.705514854,51060.0
