,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1
1998-09-08,7.09000015,5.98,6.49,0,32.144724529573196,769.347515872332,0.011974095,0.0166721984637581,1.3448569769999998,0,0,70.881244305881,0,1023.46,973.89,1023.46,973.89,24.84729303,41.19,0.60000015,0,0,0.0,47.8495492937255,0.015354142,5.66,4.73,0.00932338124912524,4.5,1718.0,0.196,5.061,98.18,-0.006400753,50.9,37.8,49.3,30660.0,29.30238324,53400.0,833.0,1.61,0.0680152968268607,37.9,4.0119,48.9205,0.0,1.2766,2536.0,215.9,0.48,0.008897,-0.000515,-0.005914
1998-09-09,7.13000011,5.98,6.43,0,31.5952008704374,769.347515872332,0.011974095,0.0166721984637581,1.228345008,0,0,69.160825754767,0,1006.2,1004.56,1027.72,1023.46,24.42825929,41.19,0.70000011,0,0,0.0,47.0312875991092,0.015672898,5.45,4.75,0.0428697456405522,4.5,1718.0,0.0620000000000003,4.921,98.24,-0.006400753,50.9,37.8,49.3,52260.0,23.24154869,33780.0,839.0,1.61,0.0797966421444508,39.66,3.9449,48.9646,0.0,1.1569,943.0,142.81,0.5,0.011741,-0.008716,-0.029296
1998-09-10,7.07999992,5.98,6.36,1,30.7712356340077,769.347515872332,0.011974095,0.0166721984637581,1.065312667,0,0,67.784490913876,0,980.19,968.64,1006.2,1006.2,23.7852463,41.21,0.7199999199999989,0,0,0.0,45.805096515019294,0.016073965,5.55,4.65,0.0339890654043853,4.5,1718.0,0.00599999999999934,4.781000000000001,96.64,-0.006400753,50.9,37.8,49.3,52860.0,33.18219502,30720.0,846.0,1.61,0.125512531786836,45.29,3.8433,49.0674,0.0,1.1328,801.0,166.19,0.78,0.009771,-0.013858,-0.048466
1998-09-11,7.01000023,5.98,6.42,0,31.6701139117762,769.347515872332,0.011974095,0.0166721984637581,1.166575324,0,0,69.978024566546,0,1009.06,969.71,1009.06,980.19,24.48580442,41.21,0.59000023,0,0,0.0,47.1428623978812,0.01561696,5.46,4.73,0.0065745383215249,4.5,1718.0,-0.0270000000000001,4.83,96.5,-0.006400753,50.9,37.8,49.3,31500.0,36.62490447,51180.0,855.0,1.61,0.106923422459749,43.74,3.9292,49.6649,0.0,1.1734,2064.0,329.23,0.54,0.010985,-0.005197,-0.010314
1998-09-14,7.07999992,5.98,6.43,0,32.3109594787896,769.347515872332,0.011974095,0.0166721984637581,1.264390112,0,0,71.182317552326,0,1029.72,1009.06,1038.38,1009.06,24.98713904,41.21,0.64999992,0,0,0.0,48.0957550267692,0.015475702,5.65,4.75,-0.0110991184148816,4.5,1718.0,0.0220000000000002,4.857,96.8,-0.006400753,50.9,37.8,49.3,30720.0,16.09374033,44040.0,859.0,1.61,0.0635894951388889,38.57,4.0096,49.9142,0.0,1.2008,2130.0,159.45,0.62,0.010969,-0.004711,-0.02731
1998-09-15,7.11000013,5.98,6.45,0,32.5132703832192,769.347515872332,0.011974095,0.0148059459780816,1.123519256,0,0,71.612422190104,0,1037.68,1021.42,1037.9,1029.72,25.16197866,41.24,0.66000013,0,0,-0.00149300198854121,48.3960487019807,0.015179641,5.71,4.66,-0.00888605693594739,4.5,1718.0,0.0999999999999996,4.887,96.51,-0.006400753,50.9,37.8,49.3,31440.0,14.30378738,53340.0,867.0,1.61,0.0489355713587542,36.58,4.0391,49.7416,0.0,1.2343,1753.0,120.83,0.6,0.011039,-0.007798,-0.046803
1998-09-16,7.11999989,5.98,6.43,0,32.7500433671196,783.352422224931,0.011974095,0.0148059459780816,1.2346418670000001,0,0,72.257579146772,0,1045.48,1029.31,1046.07,1037.68,25.37572816,41.2,0.68999989,0,0,-0.0011197514914059099,48.747280429842604,0.015134627,5.49,4.63,0.021460206135481004,4.5,1718.0,0.157,4.871,96.76,-0.006400753,50.9,37.8,49.3,48060.0,20.06874179,53220.0,872.0,1.61,0.0441594289460665,35.94,4.0575,49.4215,0.0,1.2064,1851.0,55.53,0.52,0.008435,-0.007176,-0.020415
1998-09-17,7.11999989,5.98,6.4,0,31.9090570379917,783.352422224931,0.011974095,0.0166413701703094,1.271294283,0,0,70.193076885435,0,1018.87,1016.05,1045.48,1045.48,24.72985437,41.2,0.71999989,0,0,0.0007218383595116519,47.494884020248605,0.01553526,5.47,4.57,0.0256136394260873,4.5,1718.0,0.10400000000000001,4.776,96.47,-0.006400753,50.9,37.8,49.3,37140.0,24.39515771,30840.0,876.0,1.61,0.0666756602349262,39.23,3.9539,49.9468,0.0,1.1077,839.0,85.67,0.87,0.011775,-0.008604,-0.042231
1998-09-18,7.09000015,5.98,6.37,0,31.939839260662303,783.352422224931,0.011974095,0.0166413701703094,1.258686947,0,0,70.504608212169,0,1020.09,1011.86,1022.01,1018.87,24.7534579,41.21,0.72000015,0,0,0.0007280040182013889,47.540137273221,0.015479399,5.38,4.49,0.0199861729643227,4.5,1613.0,0.0870000000000006,4.695,96.71,-0.006400753,50.9,37.8,49.3,33720.0,13.81219931,31380.0,882.0,1.61,0.0616222921668739,38.63,3.9584,50.1386,0.0,1.0309,1928.0,330.02,0.79,0.010419,-0.005005,-0.036246
1998-09-21,7.07000017,5.98,6.37,0,32.051432426079,783.352422224931,0.011974095,0.0166413701703094,1.133055462,0,0,70.461446507355,1,1023.89,993.82,1026.02,1020.09,24.88794361,41.14,0.70000017,0,0,0.000734169676891126,47.7054979337026,0.015426071000000001,5.47,4.59,0.0295503967107729,4.5,1613.0,0.0150000000000006,4.6739999999999995,96.77,-0.006400753,50.9,37.8,49.3,31620.0,26.71212598,52080.0,891.0,1.61,0.0591220386210717,38.58,3.9729,50.0554,0.0,1.0293,1290.0,101.35,0.44,0.010222,-0.008101,-0.061117
1998-09-22,7.07000017,5.98,6.38,0,32.223695082129694,783.352422224931,0.011974095,0.0166413701703094,1.128094444,0,0,71.044166123467,2,1029.63,1021.96,1033.89,1023.89,25.02746719,41.14,0.69000017,0,0,0.000367084838445563,47.9610594482724,0.015324573000000001,5.38,4.69,0.0189374732719282,4.5,1613.0,-0.0880000000000001,4.709,96.63,-0.006400753,50.9,37.8,49.3,42060.0,14.50003704,31800.0,900.0,1.61,0.0464187921249797,36.62,3.995,50.0892,0.0,1.0442,1932.0,240.77,0.51,0.010695999999999999,-0.004314,-0.036936000000000004
1998-09-23,7.07999992,5.98,6.37,0,33.357096548599,783.352422224931,0.011974095,0.0166413701703094,1.1451717270000001,0,0,73.892838641175,3,1066.09,1029.63,1066.09,1029.63,25.92000973,41.13,0.70999992,0,0,0.0,49.6462462900493,0.014831168,5.48,4.57,-0.0512182641307622,4.5,1613.0,-0.0149999999999997,4.668,96.45,-0.006400753,50.9,37.8,49.3,33360.0,19.71847408,53640.0,906.0,1.61,0.0165072960979958,32.47,4.1366,50.9684,0.0,1.043,2377.0,44.98,0.38,0.008342,-0.006547,-0.049157
1998-09-24,7.07000017,5.98,6.36,0,32.6183727169733,783.352422224931,0.011974095,0.0166413701703094,1.192067134,0,0,72.08004703899701,4,1042.72,1033.04,1066.11,1066.09,25.345648999999998,41.14,0.71000017,0,0,0.0,48.5456288179271,0.015147988000000001,5.42,4.48,-0.05567128748940799,4.5,1613.0,0.0409999999999995,4.63,96.22,0.012517121,50.9,37.8,49.3,53520.0,21.15364472,33000.0,911.0,1.61,0.0304760500001855,34.66,4.046,51.2087,0.0,1.0059,1093.0,122.66,0.48,0.009212999999999999,-0.008491,-0.027594999999999998
1998-09-25,7.05999994,5.45,6.35,0,32.6744400762245,783.352422224931,0.011974095,0.0166413701703094,1.123897301,0,0,71.99372362937,5,1044.75,1028.49,1051.89,1042.72,25.44447151,41.06,0.70999994,1,0,0.0,48.627785169725,0.015113826,5.51,4.41,-0.0353565230551803,4.5,1613.0,0.0659999999999998,4.56,96.38,0.012517121,50.9,37.8,49.3,31560.0,28.2230152,45600.0,917.0,1.61,0.0296322259232302,34.55,4.0543,50.7606,0.0,0.9755,1456.0,43.66,0.57,0.010361,-0.013346,-0.045551999999999995
1998-09-28,7.07999992,5.45,6.37,0,32.7902913705108,783.352422224931,0.011974095,0.0166413701703094,1.1552071940000002,0,0,72.641149201576,4,1048.69,1042.23,1061.46,1044.75,25.6027832,40.96,0.70999992,1,1,0.0,48.798652201979294,0.015083285,5.55,4.37,-0.0646762291804758,4.5,1613.0,0.158,4.5889999999999995,96.12,0.012517121,50.9,37.8,49.3,52140.0,14.60261484,36180.0,924.0,1.61,0.0357161479962736,34.87,4.0684,50.5919,0.0,0.9245,1784.0,120.8,0.54,0.00963,-0.004318,-0.009486
1998-09-29,7.099999900000001,5.45,6.35,0,32.7932694896559,783.352422224931,0.011974095,0.0166413701703094,1.063832785,0,0,72.46850238232099,3,1049.02,1039.95,1056.31,1048.69,25.62961153,40.93,0.749999900000001,1,0,0.0,48.801495118956296,0.015077701,5.44,4.32,-0.0632487867741467,4.5,1613.0,0.17300000000000001,4.566,95.82,0.012517121,50.9,37.8,49.3,48240.0,23.40637051,52560.0,935.0,1.61,0.0462204311942728,36.08,4.0713,50.4,0.0,0.9729,1526.0,248.75,0.51,0.009677,-0.004933,-0.014628
1998-09-30,7.09000015,5.45,6.24,0,31.785970778839303,783.352422224931,0.011974095,0.0166413701703094,0.904620222,0,0,70.267255436819,2,1017.01,1015.73,1049.02,1049.02,25.21095687,40.34,0.85000015,1,0,0.0,47.300801662154,0.015616238000000001,6.14,4.25,-0.0474089259421307,4.5,1613.0,0.0590000000000002,4.42,96.17,0.012517121,50.9,37.8,49.3,53220.0,20.65305214,30780.0,946.0,1.61,0.0909776658685486,40.95,3.8638,51.0763,0.0,0.8509,1203.0,165.53,0.66,0.010668,-0.012411,-0.066842
1998-10-01,7.01000023,5.45,6.16,0,30.8227017584119,783.352422224931,0.011974095,0.0166413701703094,0.85836979,1,0,68.238655310571,1,986.39,981.29,1017.01,1017.01,24.58599202,40.12,0.85000023,1,0,0.0,45.8662242560682,0.016032066,5.73,4.13,-0.0235961178166381,4.5,1613.0,0.0620000000000003,4.298,95.36,0.012517121,50.9,37.8,49.3,51180.0,24.93204479,30720.0,959.0,1.61,0.12237354885232199,43.48,3.7787,51.4536,22.6,0.7611,809.0,195.49,0.73,0.010258,-0.010841,-0.058615999999999994
1998-10-02,6.94999981,5.45,6.12,0,31.3228751056476,783.352422224931,0.011974095,0.0166413701703094,0.903045067,0,0,69.555050706266,0,1002.6,971.69,1005.45,986.39,24.99002991,40.12,0.829999809999999,0,0,0.0,46.6090101882826,0.015783204,5.39,4.1,-0.0228406880902786,4.6,1613.0,0.0860000000000003,4.28,95.37,0.024709935,50.9,37.8,49.3,35040.0,30.95572923,51540.0,967.0,1.61,0.0957973520262666,40.47,3.8434,51.2992,22.6,0.7592,1755.0,92.37,0.71,0.011411,-0.009462,-0.051035000000000004
1998-10-05,6.90999985,5.45,6.05,0,30.877997864046197,783.352422224931,0.011974095,0.0166413701703094,0.801953558,0,0,68.152331900944,0,988.56,964.72,1002.6,1002.6,24.65236908,40.1,0.85999985,0,0,0.0,45.945837290338496,0.015989458999999998,5.45,4.02,0.012024716651994,4.6,1613.0,0.0519999999999996,4.162,94.98,0.024709935,50.9,37.8,49.3,44640.0,32.70016555,30660.0,975.0,1.61,0.116760960257175,42.81,3.7923,50.865,22.6,0.6726,790.0,233.92,0.86,0.008942,-0.009661,-0.053382000000000006
1998-10-06,6.849999900000001,5.45,6.09,0,30.7477739665069,783.352422224931,0.011974095,0.0166413701703094,0.7704178540000001,0,0,68.08755274259799,0,984.59,974.81,1008.77,988.56,24.54724508,40.11,0.7599999,0,0,0.0,45.75089259614921,0.016104988,4.65,4.05,0.00954575379788204,4.6,1613.0,0.0419999999999998,4.197,94.53,0.024709935,50.9,37.8,49.3,48180.0,24.93120209,33900.0,980.0,1.61,0.104019844090684,41.2,3.7769,50.6694,22.6,0.6524,1343.0,74.94,0.81,0.010863,-0.007416,-0.040044
1998-10-07,6.900000099999999,5.45,6.16,0,30.3072691493056,783.352422224931,0.011974095,0.0166413701703094,0.756272768,0,0,67.07328928060001,0,970.68,957.15,995.66,984.59,24.21252183,40.09,0.7400001,0,0,0.0,45.094144825798104,0.016583529,4.57,4.05,0.0339327294434397,4.6,1613.0,0.278,4.401,92.37,0.024709935,49.4,34.0,48.7,49980.0,33.52601744,33420.0,985.0,1.61,0.12183358035047999,43.51,3.7267,50.5358,22.6,0.7602,1012.0,118.45,0.71,0.009781999999999999,-0.0049700000000000005,-0.025988999999999998
1998-10-08,6.96000004,5.45,6.42,0,29.950354378839698,783.352422224931,0.011974095,0.0166413701703094,0.775420208,0,0,66.706378188557,0,959.44,923.32,970.68,970.68,23.980005,40.01,0.54000004,0,0,0.0,44.5623380161312,0.016527443,5.15,3.73,0.0917956775771468,4.6,1613.0,0.665,4.56,93.11,0.024709935,49.4,34.0,48.7,41340.0,41.76778132,30720.0,990.0,1.61,0.134917554335024,45.74,3.6678,50.2466,22.6,0.9032,615.0,300.37,1.08,0.010024,-0.013116999999999998,-0.058484
1998-10-09,7.21000004,5.45,6.55,0,30.723094260702897,783.352422224931,0.011974095,0.0166413701703094,0.773430042,0,0,68.04439103778401,0,984.39,953.04,984.42,959.44,24.60975,40.0,0.66000004,0,0,0.0,45.710833388251494,0.016080293,5.02,3.81,0.0722431038350973,4.6,1613.0,0.8909999999999999,4.784,93.1,0.024709935,49.4,34.0,48.7,36180.0,26.4659522,52680.0,1000.0,1.61,0.106012435743587,42.2,3.7618,50.0011,22.6,1.0788,1911.0,90.86,0.66,0.009295999999999999,-0.009373999999999999,-0.044379
1998-10-12,7.32999992,5.45,6.55,0,31.132628319727804,783.352422224931,0.011974095,0.0166413701703094,0.918767674,0,0,69.037110248501,0,997.71,984.39,1010.71,984.39,24.94275,40.0,0.77999992,0,0,0.0,46.318707478681205,0.015813763999999998,5.02,3.81,0.0613040381975591,4.6,1613.0,0.887,4.78,93.8,0.024709935,49.4,34.0,48.7,30720.0,15.90982168,40500.0,1004.0,1.61,0.0921076202153214,40.07,3.8125,49.7919,22.6,1.0506,2134.0,77.23,0.56,0.010017,-0.00656,-0.023384000000000002
1998-10-13,7.32999992,5.45,6.52,0,31.0356551512628,783.352422224931,0.011974095,0.0166413701703094,0.93596785,0,0,68.79975747315,0,994.8,987.55,1000.78,997.71,24.86378405,40.01,0.80999992,0,0,0.0,46.172958838001605,0.015922547,5.4,3.81,0.0706165395496009,4.6,1613.0,0.84,4.7219999999999995,93.14,0.024709935,49.4,34.0,48.7,50100.0,18.42987257,33960.0,1007.0,1.61,0.0937592897932432,40.23,3.8017,49.6501,22.6,1.0014,1315.0,88.43,0.72,0.009913,-0.005869,-0.013802000000000002
1998-10-14,7.30999994,5.45,6.43,1,31.3641800904634,783.352422224931,0.011974095,0.0166413701703094,1.058674033,0,0,69.447183045357,0,1005.53,987.8,1014.42,994.8,25.13196701,40.01,0.87999994,0,0,0.0,46.6599826680281,0.015767595,5.33,3.92,0.0577470435265206,4.6,1613.0,0.6,4.609,93.4,0.024709935,49.4,34.0,48.7,32220.0,18.09679488,51180.0,1008.0,1.61,0.0836440942034332,38.96,3.8423,49.5729,22.6,0.8878,1864.0,55.07,0.67,0.008276,-0.0071010000000000005,-0.018723
1998-10-15,7.23000002,5.45,6.45,0,32.6665029057972,783.352422224931,0.011974095,0.0141584390374838,1.280723253,0,0,73.180633910623,0,1047.49,1000.12,1053.09,1005.53,26.18070482,40.01,0.78000002,0,0,-0.00198634490626048,48.5947421200247,0.015122006,5.49,4.02,0.0202341479566123,4.6,1613.0,0.494,4.399,92.2,0.024709935,49.4,34.0,48.7,32580.0,29.53237128,53400.0,1008.0,1.61,0.0407412971842621,33.34,4.0027,50.5433,22.6,0.7018,2467.0,49.68,0.56,0.008539,-0.007416,-0.00525
1998-10-16,7.26000023,5.45,6.4,0,32.9183275613023,780.694645369455,0.011974095,0.0141584390374838,1.297118164,0,0,73.202251364155,0,1056.42,1047.49,1062.65,1047.49,26.39730135,40.02,0.86000023,0,0,-0.00148975867969536,48.966498065546396,0.014981797,4.73,3.53,0.00716270207775945,4.6,1613.0,0.8290000000000001,4.444,92.22,0.024709935,49.4,34.0,48.7,30660.0,15.82398712,35580.0,1005.0,1.61,0.0520871443623838,34.82,4.0367,50.1697,22.6,0.8314,2112.0,90.46,0.42,0.008758,-0.006506999999999999,-0.018684
1998-10-19,7.21000004,5.45,6.41,0,33.097821571305296,780.694645369455,0.011974095,0.0141584390374838,1.238121563,0,0,73.46122159303799,0,1062.39,1054.23,1065.21,1056.42,26.55311172,40.01,0.80000004,0,0,-0.000993172453130242,49.230484686182606,0.014897608,4.79,3.69,0.0109252006337453,4.6,1613.0,0.6709999999999999,4.471,92.57,0.024709935,49.4,34.0,48.7,30900.0,12.51594465,48060.0,1003.0,1.61,0.0408030258417248,33.13,4.0592,50.0232,22.6,0.856,2015.0,71.03,0.4,0.008058,-0.005679,-0.030248
1998-10-20,7.21000004,5.45,6.48,0,33.1392644785849,780.694645369455,0.011974095,0.0141584390374838,1.3347564809999999,0,0,73.892838641175,0,1063.93,1060.61,1084.06,1062.39,26.5916021,40.01,0.730000039999999,0,0,-0.000496586226565121,49.28909986414661,0.014866335,4.8,3.91,-0.0007480115395170651,4.6,1613.0,0.586,4.575,93.02,0.024709935,49.4,34.0,48.7,53100.0,17.08464708,46080.0,999.0,1.61,0.0425825243703722,33.11,4.0648,49.7433,22.6,0.9421,2143.0,104.38,0.47,0.009663,-0.007790000000000001,-0.006624
1998-10-21,7.26999998,5.45,6.44,0,33.3192857698788,780.694645369455,0.011974095,0.0141584390374838,1.2896315,0,0,73.633868412293,1,1069.92,1058.08,1073.61,1063.93,26.748,40.0,0.829999979999999,0,0,0.0,49.553536693085604,0.014849381000000002,4.83,3.9,0.00101390455808535,4.6,1576.0,0.593,4.571000000000001,93.49,0.024709935,49.4,34.0,48.7,37680.0,15.25910039,47880.0,992.0,1.61,0.0430246630114027,33.21,4.088,49.622,22.6,0.9621,1595.0,128.4,0.55,0.009249,-0.00859,-0.010667
1998-10-22,7.26000023,5.45,6.49,0,33.5792519841316,780.694645369455,0.011974095,0.0141584390374838,1.21562651,0,0,74.734455283918,2,1078.48,1061.47,1080.43,1069.92,26.95526118,40.01,0.77000023,0,0,0.0,49.9367180355178,0.01469929,4.96,3.86,0.0101592527156938,4.6,1576.0,0.648,4.615,93.21,0.024709935,49.4,34.0,48.7,32640.0,13.41504358,52080.0,987.0,1.61,0.0337146712996665,31.53,4.1203,49.4069,22.6,0.9825,1852.0,54.79,0.48,0.009719,-0.007423000000000001,-0.014726
1998-10-23,7.30999994,5.16,6.52,0,33.329529682255895,780.694645369455,0.011974095,0.0141584390374838,1.148471513,0,0,73.78489777801501,3,1070.67,1067.43,1078.48,1078.48,26.76005999,40.01,0.78999994,0,0,0.0,49.5621068359485,0.01480373,4.86,3.87,0.0283699636276344,4.6,1576.0,0.727,4.703,93.17,0.024709935,49.4,34.0,48.7,50580.0,14.73037929,30780.0,978.0,1.61,0.0400014797287313,32.27,4.0905,49.2818,22.6,1.0539,1292.0,69.19,0.48,0.00905,-0.006944,-0.017514
1998-10-26,7.34000015,5.16,6.47,0,33.3743721674069,780.694645369455,0.011974095,0.0141584390374838,1.096805727,0,0,74.324455689313,4,1072.32,1068.17,1081.23,1070.67,26.82812109,39.97,0.87000015,0,0,0.0,49.625461658528,0.014780952,5.03,3.99,0.0379903922585597,4.6,1576.0,0.581,4.671,94.39,0.024709935,49.4,34.0,48.7,35340.0,13.35554023,48900.0,970.0,1.61,0.0426595647409399,32.38,4.0957,49.1187,22.6,1.0062,1788.0,144.01,0.45,0.009764,-0.009891,-0.026417000000000003
1998-10-27,7.30000019,5.16,6.41,0,33.1506588070512,780.694645369455,0.011974095,0.0141584390374838,1.010383488,0,0,73.892838641175,5,1065.34,1063.06,1087.08,1072.32,26.65349012,39.97,0.89000019,1,0,0.0,49.289666570338795,0.014877795,5.0,4.06,0.0365216290919458,4.6,1576.0,0.449,4.604,93.88,0.024709935,49.4,34.0,48.7,52920.0,14.65687557,34800.0,966.0,1.61,0.0464251537728542,32.95,4.0702,48.4887,22.6,0.9435,1461.0,47.07,0.5,0.008624,-0.005032,-0.010520999999999999
1998-10-28,7.23999977,5.16,6.44,0,33.2297433290488,780.694645369455,0.011974095,0.0141584390374838,1.002252017,0,0,73.763353526734,4,1068.09,1059.65,1072.79,1065.34,26.715607799999997,39.98,0.799999769999999,1,0,0.0,49.4036737129633,0.015033705,5.06,4.18,0.0489116871722584,4.6,1576.0,0.299,4.5569999999999995,93.92,0.069825407,49.4,34.0,48.7,32460.0,14.53718585,50340.0,959.0,1.61,0.0453740848756101,32.42,4.0809,48.4623,22.6,0.8966,1456.0,200.98,0.46,0.010305,-0.009705,-0.026076
1998-10-29,7.26000023,5.16,6.41,0,33.7781896009273,780.694645369455,0.012764899,0.0141584390374838,0.9961858809999999,0,0,75.55452767538,3,1085.93,1065.95,1086.11,1068.09,27.16862647,39.97,0.85000023,1,0,0.0,50.2135296824496,0.014736346,5.24,4.21,0.0384739758048676,4.6,1576.0,0.19,4.499,93.79,0.069825407,49.4,34.0,48.7,33000.0,13.55725779,54000.0,954.0,1.61,0.0287019089080246,29.5,4.1496,48.6634,22.6,0.8745,1886.0,56.54,0.56,0.010178,-0.010820999999999999,-0.044078
1998-10-30,7.23000002,5.16,6.47,0,34.1678298971171,780.694645369455,0.012764899,0.0141584390374838,1.081395479,0,0,75.964600472236,2,1098.67,1085.93,1103.78,1085.93,27.49424424,39.96,0.760000020000001,1,0,0.0,50.7871266996554,0.014429465,5.35,4.21,0.0360651923994825,4.6,1576.0,0.28700000000000103,4.605,93.68,0.069825407,49.4,34.0,48.7,30720.0,12.76384125,39120.0,955.0,1.61,0.022563613394568,28.05,4.1966,48.7214,22.6,0.9827,2215.0,61.93,0.46,0.009998,-0.005383,-0.010094
1998-11-02,7.28999996,5.16,6.52,0,34.5632060723064,780.694645369455,0.012764899,0.0141584390374838,1.0997053620000001,0,1,77.25945161665,1,1111.6,1098.67,1114.44,1098.67,27.79694924,39.99,0.769999960000001,1,0,0.0,51.3688642873028,0.014256333000000001,5.35,4.3,0.0120070666646552,4.6,1576.0,0.364,4.763999999999999,93.56,0.069825407,49.4,34.0,48.7,30660.0,9.920938097999999,51720.0,958.0,1.61,0.0222354414147263,27.26,4.2463,48.6985,22.6,1.1075,2313.0,79.09,0.37,0.009163,-0.004258,-0.016031999999999998
1998-11-03,7.38000011,5.16,6.52,0,34.5328247591682,780.694645369455,0.012764899,0.0141584390374838,1.12223895,0,1,76.69834945407099,0,1110.84,1106.42,1115.02,1111.6,27.75712144,40.02,0.8600001100000011,0,0,0.0,51.3178321376898,0.014265421,5.04,4.38,0.0165287432722413,4.6,1576.0,0.25,4.736000000000001,93.91,0.069825407,49.4,34.0,48.7,37860.0,10.66951777,51360.0,958.0,1.61,0.0300083686233714,27.76,4.2447,48.5855,22.6,1.0189,1617.0,54.32,0.47,0.010577,-0.005288,-0.030358999999999997
1998-11-04,7.38000011,5.16,6.56,0,34.76945564521,780.694645369455,0.012764899,0.0141584390374838,1.154445253,0,1,77.518421845532,0,1118.67,1110.59,1127.18,1110.84,27.95976006,40.01,0.8200001100000011,0,0,0.0,51.663082347552006,0.014298256,4.85,4.45,-0.000776649184788778,4.6,1576.0,0.316,4.885,94.13,0.063887631,49.4,34.0,48.7,50400.0,11.15690508,36900.0,958.0,1.61,0.0307862267453774,27.37,4.2748,48.4481,22.6,1.168,2062.0,71.17,0.5,0.008322,-0.006340999999999999,-0.020986
1998-11-05,7.42999983,5.16,6.58,0,35.2344010533824,780.694645369455,0.012764899,0.0141584390374838,1.134442049,0,1,78.575847012344,0,1133.85,1109.55,1133.88,1118.67,28.33916521,40.01,0.84999983,0,0,0.0,52.3471661312432,0.014069868000000001,5.05,4.43,-0.0154529585959148,4.6,1576.0,0.29,4.848,94.02,0.063887631,49.4,34.0,48.7,37080.0,12.91211442,53640.0,957.0,1.61,0.0287153259964387,26.01,4.3331,48.5542,22.6,1.1104,1839.0,139.86,0.4,0.010268000000000001,-0.006794,-0.017194
1998-11-06,7.42999983,5.16,6.61,0,35.44999782631611,780.694645369455,0.012764899,0.0141584390374838,1.0604747270000001,0,1,78.813272989945,0,1141.01,1131.18,1141.3,1133.85,28.51812047,40.01,0.81999983,0,0,0.0,52.6604358229069,0.014009701999999999,4.64,4.55,-0.008775986507370909,4.6,1576.0,0.301,4.94,94.75,0.063887631,49.4,34.0,48.7,31140.0,12.128411300000002,52740.0,959.0,1.61,0.0359324675427454,25.7,4.3605,48.49,22.6,1.1616,1734.0,70.38,0.41,0.010053,-0.007308,-0.021806
1998-11-09,7.46999979,5.16,6.47,0,35.107324250926,780.694645369455,0.012764899,0.0141584390374838,0.915416397,0,1,78.252170827366,0,1130.2,1123.17,1141.01,1141.01,28.255,40.0,0.99999979,0,0,0.0,52.1447538654993,0.014114962,4.95,4.51,0.005782275705185629,4.6,1576.0,0.23199999999999998,4.86,95.61,0.063887631,49.4,34.0,48.7,51240.0,12.97130669,30660.0,959.0,1.61,0.0513656734322394,28.09,4.3191,48.3438,22.6,1.0601,1107.0,76.32,0.46,0.007803,-0.002146,-0.017233000000000002
